Branch
Nom kV (Max),From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Lim MVA,% of MVA Limit (Max),MW Loss
115.0,7283,BAYTOWN 3 1,13253,BAYTOWN 5 1,1,Closed,Line,NO,-39.5,122.5,33.9,0.07
115.0,6310,SAN ANTONIO 4 0,6312,SAN ANTONIO 8 0,2,Closed,Line,NO,-72.5,221.0,33.9,0.12
115.0,6310,SAN ANTONIO 4 0,6312,SAN ANTONIO 8 0,1,Closed,Line,NO,-72.5,221.0,33.9,0.12
161.0,5483,NORTH RICHLAND HILLS 1 0,5217,NORTH RICHLAND HILLS 2 0,1,Closed,Line,NO,112.7,409.0,33.9,0.23
161.0,5483,NORTH RICHLAND HILLS 1 0,5217,NORTH RICHLAND HILLS 2 0,2,Closed,Line,NO,112.7,409.0,33.9,0.23
500.0,7186,HOUSTON 4 0,12742,HOUSTON 50 500,1,Closed,Line,NO,786.7,2330.9,33.9,0.35
115.0,4046,FALCON HEIGHTS 1 2,4044,FALCON HEIGHTS 1 0,1,Closed,Transformer,YES,10.0,29.8,33.9,0.02
115.0,1014,GRANDFALLS 0,13415,MCCAMEY 6 1,1,Closed,Line,NO,40.4,121.8,33.8,0.69
115.0,4180,PORT ARANSAS 0,4170,ARANSAS PASS 0,1,Closed,Line,NO,-50.2,149.0,33.8,0.20
500.0,2012,PANHANDLE 2 1,2011,PANHANDLE 2 0,1,Closed,Transformer,YES,242.6,719.0,33.8,0.24
115.0,1011,PRESIDIO 1 1,1010,PRESIDIO 1 0,1,Closed,Transformer,YES,10.0,29.6,33.8,0.01
115.0,7039,SUGAR LAND 3 2,7397,ROSENBERG 0,1,Closed,Line,NO,-77.7,240.0,33.8,1.80
115.0,7256,HOUSTON 59 0,7052,MISSOURI CITY 1 0,2,Closed,Line,NO,72.0,221.0,33.7,0.14
115.0,7052,MISSOURI CITY 1 0,7256,HOUSTON 59 0,1,Closed,Line,NO,-71.9,221.0,33.7,0.14
115.0,7092,HOUSTON 47 0,7152,HOUSTON 51 0,1,Closed,Line,NO,-33.7,100.6,33.7,0.02
500.0,5324,DALLAS 2 2,5322,DALLAS 2 0,1,Closed,Transformer,YES,200.0,663.2,33.7,0.10
161.0,5128,DALLAS 33 0,5157,DESOTO 0,1,Closed,Line,NO,-59.1,186.7,33.7,0.20
115.0,8081,TYLER 9 0,8052,TYLER 8 0,1,Closed,Line,NO,-20.4,98.0,33.7,0.20
230.0,1014,GRANDFALLS 0,12891,GRANDFALLS 230,1,Closed,Transformer,YES,201.9,600.0,33.7,0.04
115.0,6012,PAIGE 0,6005,BASTROP 2,1,Closed,Line,NO,-73.7,221.0,33.6,0.43
115.0,6012,PAIGE 0,6005,BASTROP 2,2,Closed,Line,NO,-73.7,221.0,33.6,0.43
115.0,12679,ANDREWS 1 1,12803,GOLDSMITH 1 1,1,Closed,Line,NO,43.6,129.8,33.6,0.11
500.0,5063,ARLINGTON 1 0,5401,GRANBURY 2 0,1,Closed,Line,NO,-1050.7,3146.0,33.6,5.36
161.0,5231,HAMILTON 0,5101,COMANCHE 0,1,Closed,Line,NO,-60.8,187.0,33.6,0.73
500.0,6075,LA GRANGE 0,7341,KATY 3 0,2,Closed,Line,NO,807.9,2411.0,33.5,5.91
500.0,6075,LA GRANGE 0,7341,KATY 3 0,1,Closed,Line,NO,807.9,2411.0,33.5,5.91
115.0,8091,WORTHAM 0,8109,ATHENS 2 0,1,Closed,Line,NO,87.3,262.0,33.5,5.72
500.0,8087,FRANKLIN 5,8082,FRANKLIN 0,1,Closed,Transformer,YES,348.0,1073.7,33.5,0.05
115.0,8055,RUSK 0,8098,CUSHING 1 1,1,Closed,Line,NO,-72.6,220.0,33.5,0.56
115.0,1034,BIG SPRING 4 0,1065,BIG SPRING 3 0,1,Closed,Line,NO,-38.0,118.8,33.5,0.15
115.0,7265,PASADENA 3 2,7231,HOUSTON 7 0,4,Closed,Line,NO,73.8,221.0,33.4,0.17
115.0,7265,PASADENA 3 2,7231,HOUSTON 7 0,3,Closed,Line,NO,73.8,221.0,33.4,0.17
115.0,7265,PASADENA 3 2,7231,HOUSTON 7 0,1,Closed,Line,NO,73.8,221.0,33.4,0.17
115.0,7265,PASADENA 3 2,7231,HOUSTON 7 0,2,Closed,Line,NO,73.8,221.0,33.4,0.17
115.0,6128,SAN ANTONIO 35 0,6201,SAN ANTONIO 33 0,1,Closed,Line,NO,33.3,102.1,33.4,0.06
115.0,7185,MISSOURI CITY 2 1,7348,THOMPSONS 2,1,Closed,Line,NO,-56.7,173.3,33.4,0.03
161.0,5155,STRAWN 0,5134,BRECKENRIDGE 0,1,Closed,Line,NO,-83.3,251.0,33.4,0.45
161.0,2069,HOWE 0,2072,COLLINSVILLE 0,1,Closed,Line,NO,-73.8,251.0,33.4,0.37
161.0,5251,GRAND PRAIRIE 2 0,5478,IRVING 3 0,2,Closed,Line,NO,101.5,310.0,33.4,0.14
161.0,5251,GRAND PRAIRIE 2 0,5478,IRVING 3 0,1,Closed,Line,NO,101.5,310.0,33.4,0.14
115.0,7010,PRAIRIE VIEW 0,7202,HEMPSTEAD 0,1,Closed,Line,NO,-70.2,220.0,33.3,0.30
161.0,2035,KNOX CITY 0,12978,E SEYMOUR 1 1,1,Closed,Line,NO,63.5,208.4,33.3,0.25
115.0,7322,FREEPORT 1 2,7380,FREEPORT 3 0,1,Closed,Line,NO,48.2,149.0,33.3,0.14
500.0,7095,WADSWORTH 0,12640,EL CAMPO 2 500,1,Closed,Line,NO,763.3,2295.3,33.3,1.30
161.0,5218,JUSTIN 0,5017,PONDER 0,1,Closed,Line,NO,55.4,187.0,33.3,0.18
161.0,5230,DALLAS 28 0,5311,DALLAS 30 0,1,Closed,Line,NO,73.2,222.7,33.3,0.05
161.0,5142,MOODY 0,5080,LORENA 0,1,Closed,Line,NO,-82.4,251.0,33.2,0.38
115.0,6358,GEORGETOWN 1 0,6136,GEORGETOWN 2 0,1,Closed,Line,NO,70.2,221.0,33.2,0.50
115.0,6160,AUSTIN 8 0,6175,AUSTIN 16 0,3,Closed,Line,NO,35.7,108.5,33.2,0.06
230.0,7430,FREEPORT 2 2,7429,FREEPORT 2 1,1,Closed,Transformer,YES,-43.9,133.8,33.1,0.04
115.0,8041,NACOGDOCHES 2 0,8063,NACOGDOCHES 3 0,1,Closed,Line,NO,39.4,119.0,33.1,0.31
115.0,3101,BUCHANAN DAM 2 0,3108,KEMPNER 0,1,Closed,Line,NO,46.5,140.4,33.1,0.40
115.0,7419,LA PORTE 0,7132,LAPORTE 2,3,Closed,Line,NO,-73.0,221.0,33.1,0.09
115.0,7419,LA PORTE 0,7132,LAPORTE 2,2,Closed,Line,NO,-73.0,221.0,33.1,0.09
115.0,7419,LA PORTE 0,7132,LAPORTE 2,1,Closed,Line,NO,-73.0,221.0,33.1,0.09
115.0,3137,SWEETWATER 1 0,3145,TRENT 2 0,1,Closed,Line,NO,-45.7,140.7,33.1,0.23
161.0,5429,FORT WORTH 18 0,5438,FORT WORTH 17 0,1,Closed,Line,NO,65.2,207.4,33.0,0.03
161.0,5146,ROWLETT 2 0,5152,SACHSE 0,2,Closed,Line,NO,101.9,310.0,32.9,0.10
161.0,5146,ROWLETT 2 0,5152,SACHSE 0,1,Closed,Line,NO,101.9,310.0,32.9,0.10
115.0,7052,MISSOURI CITY 1 0,7053,RICHMOND 1 0,3,Closed,Line,NO,-72.0,221.0,32.9,0.47
115.0,7052,MISSOURI CITY 1 0,7053,RICHMOND 1 0,2,Closed,Line,NO,-72.0,221.0,32.9,0.47
115.0,7052,MISSOURI CITY 1 0,7053,RICHMOND 1 0,1,Closed,Line,NO,-72.0,221.0,32.9,0.47
161.0,5289,DALLAS 26 0,5006,DALLAS 24 0,2,Closed,Line,NO,-75.3,310.0,32.9,0.07
161.0,5006,DALLAS 24 0,5289,DALLAS 26 0,1,Closed,Line,NO,75.4,310.0,32.9,0.07
115.0,4064,CORPUS CHRISTI 2 0,4035,CORPUS CHRISTI 18 0,1,Closed,Line,NO,48.5,149.0,32.8,0.11
500.0,5131,BELTON 0,6107,ROCKDALE 1 0,1,Closed,Line,NO,902.0,2768.0,32.8,4.02
230.0,8076,MT. ENTERPRISE 2,8075,MT. ENTERPRISE 1,1,Closed,Transformer,YES,-104.5,320.0,32.8,0.10
115.0,7412,DANBURY 0,13287,ALVIN 1 1,1,Closed,Line,NO,-44.9,137.2,32.8,0.11
115.0,8142,MOUNT VERNON 0,12912,CUNNINGHAM 1 1,1,Closed,Line,NO,-43.6,137.1,32.8,0.20
161.0,5101,COMANCHE 0,13051,COMANCHE 1 1,1,Closed,Line,NO,-72.6,222.1,32.8,0.12
115.0,6040,AUSTIN 3 2,6175,AUSTIN 16 0,1,Closed,Line,NO,45.2,140.3,32.7,0.08
500.0,5076,TERRELL 1 0,12903,TERRELL 1 500,1,Closed,Transformer,YES,-196.3,600.0,32.7,0.04
500.0,2022,PARIS 2 1,2021,PARIS 2 0,1,Closed,Transformer,YES,274.4,867.0,32.7,0.26
115.0,8005,LUFKIN 3 1,8023,LUFKIN 1 0,3,Closed,Line,NO,32.2,108.3,32.7,0.02
115.0,6155,SAN ANTONIO 26 0,4008,POTEET 0,1,Closed,Line,NO,-44.0,149.0,32.7,0.35
115.0,7253,ANGLETON 1,13232,ANGLETON 2 1,1,Closed,Line,NO,-49.7,165.0,32.7,0.01
500.0,12535,CORPUS CHRISTI 3 500,12566,CORPUS CHRISTI 1 500,1,Closed,Line,NO,795.5,2437.9,32.7,0.94
500.0,12535,CORPUS CHRISTI 3 500,12566,CORPUS CHRISTI 1 500,2,Closed,Line,NO,795.5,2437.9,32.7,0.94
115.0,3007,MERKEL 3 0,3137,SWEETWATER 1 0,2,Closed,Line,NO,-37.1,113.9,32.7,0.12
115.0,7092,HOUSTON 47 0,7258,HOUSTON 56 0,2,Closed,Line,NO,-42.8,132.4,32.7,0.02
500.0,6293,CEDAR CREEK 1 1,6292,CEDAR CREEK 1 0,1,Closed,Transformer,YES,-390.0,1210.0,32.6,0.30
161.0,5220,SANGER 0,5113,KRUM 0,1,Closed,Line,NO,59.2,187.0,32.6,0.20
115.0,8122,BRYAN 5 0,8160,BRYAN 1 2,1,Closed,Line,NO,-36.6,113.3,32.6,0.07
161.0,5006,DALLAS 24 0,5294,DALLAS 12 0,1,Closed,Line,NO,59.7,187.0,32.6,0.18
115.0,7300,CONROE 2 0,7154,CONROE 4 0,1,Closed,Line,NO,-21.3,221.0,32.5,0.24
161.0,12953,PARIS 4 1,12986,PARIS 5 1,1,Closed,Line,NO,67.0,206.4,32.5,0.08
500.0,12507,FORNEY 4,12505,FORNEY 500,1,Closed,Transformer,YES,88.0,607.1,32.5,0.08
115.0,6023,LEANDER 1 2,6262,LIBERTY HILL 0,2,Closed,Line,NO,-67.0,221.0,32.5,0.34
115.0,6023,LEANDER 1 2,6262,LIBERTY HILL 0,1,Closed,Line,NO,-67.0,221.0,32.5,0.34
115.0,1071,ODESSA 1 0,1019,MIDLAND 4 0,2,Closed,Line,NO,73.0,225.0,32.5,0.23
115.0,1019,MIDLAND 4 0,1071,ODESSA 1 0,1,Closed,Line,NO,-72.8,225.0,32.5,0.23
161.0,5032,DALLAS 27 0,5467,DALLAS 25 0,1,Closed,Line,NO,60.3,199.9,32.5,0.06
115.0,4069,CORPUS CHRISTI 17 0,4072,CORPUS CHRISTI 10 0,1,Closed,Line,NO,31.7,98.0,32.4,0.06
115.0,7004,PASADENA 2 2,7403,PASADENA 4 0,1,Closed,Line,NO,42.4,134.1,32.4,0.10
115.0,7116,WALLIS 0,7340,SEALY 0,1,Closed,Line,NO,47.1,149.0,32.4,0.33
230.0,12723,COLORADO CITY 4,12721,COLORADO CITY 230,1,Closed,Transformer,YES,30.0,100.5,32.4,0.03
115.0,4110,LOS FRESNOS 0,4171,SAN BENITO 0,1,Closed,Line,NO,45.4,149.0,32.3,0.65
230.0,4140,SARITA 1 0,4080,CORPUS CHRISTI 3 0,2,Closed,Line,NO,241.0,750.0,32.3,2.31
230.0,4140,SARITA 1 0,4080,CORPUS CHRISTI 3 0,1,Closed,Line,NO,241.0,750.0,32.3,2.31
115.0,12751,WILSON 1 1,13270,LUBBOCK 1 1,1,Closed,Line,NO,-133.5,423.0,32.3,3.11
115.0,7198,TOMBALL 2 0,7201,CYPRESS 1 2,1,Closed,Line,NO,-67.3,221.0,32.3,0.16
115.0,7198,TOMBALL 2 0,7201,CYPRESS 1 2,2,Closed,Line,NO,-67.3,221.0,32.3,0.16
161.0,5230,DALLAS 28 0,5482,DALLAS 23 0,1,Closed,Line,NO,52.1,226.8,32.3,0.06
230.0,12803,GOLDSMITH 1 1,12804,GOLDSMITH 1 230,1,Closed,Transformer,YES,-190.3,600.0,32.3,0.04
115.0,6155,SAN ANTONIO 26 0,13126,ELMENDORF 1 1,1,Closed,Line,NO,-45.6,147.6,32.3,0.13
115.0,7179,FRESNO 0,7257,PEARLAND 1 0,1,Closed,Line,NO,48.0,149.0,32.3,0.32
115.0,7097,WADSWORTH 2,13426,BAY CITY 3 1,1,Closed,Line,NO,63.6,199.3,32.3,0.28
230.0,7056,SPRING 8 0,7035,CONROE 5 0,1,Closed,Line,NO,-138.4,443.0,32.2,0.43
115.0,7248,HOUSTON 74 0,7386,HOUSTON 71 0,1,Closed,Line,NO,-54.1,221.0,32.2,0.12
115.0,7248,HOUSTON 74 0,7386,HOUSTON 71 0,2,Closed,Line,NO,-54.1,221.0,32.2,0.12
115.0,8111,LUFKIN 2 0,8042,DIBOLL 0,1,Closed,Line,NO,23.3,98.0,32.1,0.24
115.0,4108,INGLESIDE 0,4057,GREGORY 1,2,Closed,Line,NO,70.7,221.0,32.1,0.13
115.0,4057,GREGORY 1,4108,INGLESIDE 0,1,Closed,Line,NO,-70.6,221.0,32.1,0.13
115.0,8109,ATHENS 2 0,8123,MALAKOFF 0,1,Closed,Line,NO,-28.5,98.0,32.1,0.06
161.0,5027,FORT WORTH 23 0,5469,FORT WORTH 19 0,2,Closed,Line,NO,99.2,310.0,32.1,0.15
161.0,5027,FORT WORTH 23 0,5469,FORT WORTH 19 0,1,Closed,Line,NO,99.2,310.0,32.1,0.15
115.0,8010,MARQUEZ 0,8103,JEWETT 2 0,1,Closed,Line,NO,-31.3,98.0,32.1,0.07
161.0,5481,FORT WORTH 28 0,5338,GRANBURY 3 0,2,Closed,Line,NO,-98.2,310.0,32.1,0.33
161.0,5481,FORT WORTH 28 0,5338,GRANBURY 3 0,1,Closed,Line,NO,-98.2,310.0,32.1,0.33
115.0,6159,SCHERTZ 0,6281,UNIVERSAL CITY 0,1,Closed,Line,NO,49.8,250.0,32.1,0.13
161.0,5031,PRINCETON 0,5141,ANNA 0,1,Closed,Line,NO,-56.6,187.0,32.1,0.13
115.0,6174,SAN ANTONIO 10 0,6203,SAN ANTONIO 17 0,1,Closed,Line,NO,68.9,221.0,32.1,0.41
230.0,4141,SARITA 1 1,4140,SARITA 1 0,2,Closed,Transformer,YES,134.9,428.0,32.0,0.13
230.0,4141,SARITA 1 1,4140,SARITA 1 0,1,Closed,Transformer,YES,134.9,428.0,32.0,0.13
161.0,5389,WACO 2 1,5144,WACO 6 0,1,Closed,Line,NO,55.7,187.0,32.0,0.16
161.0,5227,TERRELL 2 0,5354,MESQUITE 1 0,1,Closed,Line,NO,75.4,251.0,32.0,0.47
115.0,4037,SINTON 0,13224,GOLIAD 1 1,1,Closed,Line,NO,60.9,197.6,32.0,0.47
500.0,12621,BASTROP 1 500,12852,ROSANKY 1 500,1,Closed,Line,NO,716.5,2277.2,32.0,0.98
230.0,4114,LAREDO 1 1,4113,LAREDO 1 0,1,Closed,Transformer,YES,121.2,387.0,32.0,0.11
500.0,12524,SAN ANTONIO 7 3,12523,SAN ANTONIO 7 500,1,Closed,Transformer,YES,300.0,978.7,32.0,0.32
230.0,12788,LAMESA 1 230,12814,TAHOKA 1 230,1,Closed,Line,NO,-201.4,635.0,31.9,1.16
500.0,12617,DAWN 1 1,12618,DAWN 1 500,1,Closed,Transformer,YES,296.2,943.0,31.9,0.08
115.0,6344,ROUND ROCK 3 2,6353,ROUND ROCK 2 0,2,Closed,Line,NO,79.5,250.0,31.9,0.13
115.0,6344,ROUND ROCK 3 2,6353,ROUND ROCK 2 0,1,Closed,Line,NO,79.5,250.0,31.9,0.13
115.0,1014,GRANDFALLS 0,13302,PECOS 2 1,1,Closed,Line,NO,-50.8,162.0,31.9,0.27
500.0,7077,BAYTOWN 2 1,7076,BAYTOWN 2 0,1,Closed,Transformer,YES,-383.6,1233.0,31.9,0.10
115.0,12831,GOLLAD 1 1,13226,GOLIAD 2 1,1,Closed,Line,NO,-78.1,250.0,31.9,0.07
161.0,5248,BEDFORD 1 0,5457,COLLEYVILLE 0,1,Closed,Line,NO,130.3,409.0,31.9,0.33
230.0,7409,KATY 2 0,7228,HOUSTON 90 1,1,Closed,Line,NO,141.0,443.0,31.9,0.31
500.0,7159,HOUSTON 5 0,7227,HOUSTON 90 0,1,Closed,Line,NO,999.9,3146.0,31.8,1.23
230.0,12822,ANDREWS 2 1,12823,ANDREWS 2 230,1,Closed,Transformer,YES,190.3,600.0,31.7,0.03
115.0,7250,HOUSTON 32 0,7276,HOUSTON 36 0,2,Closed,Line,NO,46.8,221.0,31.7,0.19
115.0,7250,HOUSTON 32 0,7276,HOUSTON 36 0,1,Closed,Line,NO,46.8,221.0,31.7,0.19
161.0,5407,CLIFTON 2 0,13382,CLIFTON 3 1,1,Closed,Line,NO,-71.0,224.9,31.7,0.04
500.0,7406,POINT COMFORT 1 0,7058,POINT COMFORT 2 0,1,Closed,Line,NO,-638.3,2020.0,31.7,0.23
500.0,6343,ROUND ROCK 3 1,6342,ROUND ROCK 3 0,1,Closed,Transformer,YES,-358.0,1137.0,31.7,0.32
115.0,8016,BRYAN 4 0,8140,COLLEGE STATION 2 1,1,Closed,Line,NO,-24.5,132.7,31.6,0.03
500.0,7415,VICTORIA 1 1,7414,VICTORIA 1 0,1,Closed,Transformer,YES,75.6,239.0,31.6,0.02
161.0,2061,VERNON 1 0,2010,VERNON 2 0,1,Closed,Line,NO,58.5,187.0,31.6,0.78
115.0,13306,LAMESA 3 1,13401,LAMESA 5 1,1,Closed,Line,NO,33.0,105.6,31.5,0.04
161.0,5097,EULESS 2 0,5125,ARLINGTON 6 0,2,Closed,Line,NO,-128.8,409.0,31.5,0.13
161.0,5097,EULESS 2 0,5125,ARLINGTON 6 0,1,Closed,Line,NO,-128.8,409.0,31.5,0.13
230.0,8134,TYLER 7 1,8133,TYLER 7 0,1,Closed,Transformer,YES,-90.4,300.0,31.5,0.06
230.0,8134,TYLER 7 1,8133,TYLER 7 0,2,Closed,Transformer,YES,-90.4,300.0,31.5,0.06
115.0,8019,TYLER 4 1,8134,TYLER 7 1,1,Closed,Line,NO,-34.8,117.2,31.5,0.06
115.0,6113,AUSTIN 20 0,6227,AUSTIN 24 0,1,Closed,Line,NO,20.5,129.4,31.5,0.03
161.0,2027,DEPORT 0,2050,PATTONVILLE 0,1,Closed,Line,NO,-82.6,274.3,31.5,0.25
500.0,6033,PFLUGERVILLE 0,6342,ROUND ROCK 3 0,1,Closed,Line,NO,-617.4,2020.0,31.5,0.43
230.0,1115,IND W TWFV 10_230,1116,IND W TWFV 10_115,1,Closed,Transformer,YES,74.2,250.0,31.5,0.15
230.0,3079,HERMLEIGH 1,3078,HERMLEIGH 0,1,Closed,Transformer,YES,52.1,166.0,31.5,0.04
230.0,12719,GAIL 1 230,12788,LAMESA 1 230,1,Closed,Line,NO,-140.8,450.3,31.4,0.57
161.0,2032,ARTHUR CITY 0,2114,PARIS 1 1,1,Closed,Line,NO,-58.3,187.0,31.4,0.36
115.0,6044,SAN ANTONIO 19 0,6323,SAN ANTONIO 29 0,2,Closed,Line,NO,69.4,221.0,31.4,0.10
115.0,6044,SAN ANTONIO 19 0,6323,SAN ANTONIO 29 0,1,Closed,Line,NO,69.4,221.0,31.4,0.10
115.0,1001,ODESSA 2 0,1130,IND W TWFV 17_115,1,Closed,Line,NO,35.7,115.7,31.4,0.05
115.0,8093,COOKVILLE 0,8128,MOUNT PLEASANT 1 2,1,Closed,Line,NO,46.0,149.0,31.4,0.37
115.0,7102,TOMBALL 1 0,7177,SPRING 7 2,2,Closed,Line,NO,-67.2,221.0,31.3,0.17
115.0,7102,TOMBALL 1 0,7177,SPRING 7 2,1,Closed,Line,NO,-67.2,221.0,31.3,0.17
115.0,7345,HOUSTON 19 0,7214,HOUSTON 27 0,1,Closed,Line,NO,-68.3,221.0,31.3,0.13
115.0,7345,HOUSTON 19 0,7214,HOUSTON 27 0,2,Closed,Line,NO,-68.3,221.0,31.3,0.13
500.0,5411,KILLEEN 3 1,5410,KILLEEN 3 0,1,Closed,Transformer,YES,-325.7,1041.0,31.3,0.15
500.0,7414,VICTORIA 1 0,12640,EL CAMPO 2 500,1,Closed,Line,NO,873.5,2797.2,31.3,3.33
115.0,4164,GRULLA 0,4119,ROMA 0,1,Closed,Line,NO,-67.7,221.0,31.3,1.10
115.0,7028,HOUSTON 72 0,7101,HOUSTON 88 0,1,Closed,Line,NO,24.3,135.1,31.3,0.13
115.0,4066,WESLACO 0,4103,EDINBURG 1 0,1,Closed,Line,NO,-37.4,123.5,31.2,0.23
115.0,6221,FALLS CITY 0,6322,FLORESVILLE 1,1,Closed,Line,NO,27.6,98.0,31.2,0.14
230.0,12752,WILSON 1 230,12814,TAHOKA 1 230,1,Closed,Line,NO,-198.7,646.0,31.2,0.42
161.0,5090,DALLAS 15 0,5482,DALLAS 23 0,1,Closed,Line,NO,54.7,201.8,31.2,0.02
161.0,2009,IOWA PARK 0,2020,WICHITA FALLS 6 0,1,Closed,Line,NO,59.5,196.6,31.2,0.11
115.0,7013,HOUSTON 80 0,7425,HOUSTON 86 0,1,Closed,Line,NO,42.6,221.0,31.1,0.14
115.0,13280,STERLING 1 1,13413,STERLING CITY 4 1,2,Closed,Line,NO,43.5,150.0,31.1,0.03
115.0,13280,STERLING 1 1,13413,STERLING CITY 4 1,1,Closed,Line,NO,43.5,150.0,31.1,0.03
500.0,5322,DALLAS 2 0,5384,DALLAS 3 0,1,Closed,Line,NO,623.1,2020.0,31.1,1.18
230.0,1103,IND W TWFV 4_230,1121,IND W TWFV 13_230,1,Closed,Line,NO,-143.8,465.4,31.1,0.31
115.0,1024,ODESSA 6 0,12803,GOLDSMITH 1 1,1,Closed,Line,NO,25.0,116.2,31.0,0.05
230.0,6162,SEGUIN 1 1,6279,SEGUIN 2 0,1,Closed,Line,NO,137.3,443.0,31.0,0.16
161.0,2069,HOWE 0,2016,SHERMAN 3 0,1,Closed,Line,NO,-40.1,187.0,31.0,0.27
115.0,4055,CORPUS CHRISTI 9 0,4159,CORPUS CHRISTI 1 1,1,Closed,Line,NO,41.6,157.9,30.9,0.06
161.0,2022,PARIS 2 1,2001,PARIS 3 0,1,Closed,Line,NO,-47.3,187.0,30.9,0.27
115.0,4048,LA JOYA 0,4154,PENITAS 0,1,Closed,Line,NO,68.4,221.0,30.9,0.18
115.0,12834,PECOS 1 1,13304,PYOTE 1 1,1,Closed,Line,NO,-38.4,125.9,30.9,0.07
161.0,5391,ROGERS 1,5390,ROGERS 0,2,Closed,Transformer,YES,76.1,250.0,30.9,0.24
161.0,5391,ROGERS 1,5390,ROGERS 0,1,Closed,Transformer,YES,76.1,250.0,30.9,0.24
161.0,2072,COLLINSVILLE 0,2102,SHERMAN 1 1,1,Closed,Line,NO,-76.2,251.0,30.8,0.48
115.0,6341,CHAPPELL HILL 0,7202,HEMPSTEAD 0,1,Closed,Line,NO,138.7,450.0,30.8,2.63
115.0,7091,PEARLAND 2 0,7226,HOUSTON 35 0,1,Closed,Line,NO,-52.8,221.0,30.8,0.32
500.0,6210,MARBLE FALLS 2 0,6292,CEDAR CREEK 1 0,1,Closed,Line,NO,588.4,2020.0,30.8,4.17
161.0,5230,DALLAS 28 0,5340,DALLAS 29 0,1,Closed,Line,NO,-56.0,203.0,30.7,0.03
230.0,8019,TYLER 4 1,8018,TYLER 4 0,2,Closed,Transformer,YES,-107.1,360.0,30.7,0.13
230.0,8019,TYLER 4 1,8018,TYLER 4 0,1,Closed,Transformer,YES,-107.1,360.0,30.7,0.13
115.0,4064,CORPUS CHRISTI 2 0,4099,ODEM 0,2,Closed,Line,NO,-67.5,221.0,30.7,0.40
115.0,4064,CORPUS CHRISTI 2 0,4099,ODEM 0,1,Closed,Line,NO,-67.5,221.0,30.7,0.40
161.0,5092,GRANDVIEW 0,5186,VENUS 0,1,Closed,Line,NO,75.3,251.0,30.7,0.31
161.0,5168,DALLAS 39 0,5245,GRAPEVINE 0,1,Closed,Line,NO,-56.8,187.0,30.7,0.26
161.0,12632,KRESS 1 1,12846,NAZARETH 1 1,1,Closed,Line,NO,-85.4,282.1,30.7,0.35
161.0,12632,KRESS 1 1,12846,NAZARETH 1 1,2,Closed,Line,NO,-85.4,282.1,30.7,0.35
115.0,7049,KATY 1 2,7089,HOUSTON 82 0,1,Closed,Line,NO,56.3,221.0,30.6,0.29
500.0,6118,CEDAR PARK 0,6349,AUSTIN 1 0,1,Closed,Line,NO,796.1,2768.0,30.6,0.63
115.0,1018,NOTREES 0,1037,ODESSA 5 0,1,Closed,Line,NO,35.3,130.7,30.6,0.14
161.0,5029,TROY 0,5142,MOODY 0,1,Closed,Line,NO,-74.0,251.0,30.6,0.28
161.0,5189,DALLAS 20 0,5272,DALLAS 16 0,2,Closed,Line,NO,-68.6,224.8,30.6,0.01
161.0,5046,STEPHENVILLE 1,13018,STEPHENVILLE 1 1,1,Closed,Line,NO,-63.6,214.1,30.6,0.25
115.0,1090,GOLDSMITH 0,1085,KERMIT 0,1,Closed,Line,NO,-64.4,221.0,30.5,0.90
161.0,5411,KILLEEN 3 1,5477,HARKER HEIGHTS 0,1,Closed,Line,NO,48.0,251.0,30.5,0.19
230.0,3059,STERLING CITY 1 1,3058,STERLING CITY 1 0,1,Closed,Transformer,YES,-99.1,377.0,30.5,0.23
115.0,1067,BIG SPRING 7 0,1120,IND W TWFV 12_115,1,Closed,Line,NO,32.2,107.9,30.5,0.11
115.0,7413,WHARTON 2 0,7219,HUNGERFORD 0,2,Closed,Line,NO,66.4,221.0,30.5,0.25
115.0,7413,WHARTON 2 0,7219,HUNGERFORD 0,1,Closed,Line,NO,66.4,221.0,30.5,0.25
500.0,5260,GLEN ROSE 1 0,5317,GRANBURY 1 0,1,Closed,Line,NO,1325.0,4352.0,30.4,0.67
115.0,7317,FRIENDSWOOD 0,7424,ALVIN 2,2,Closed,Line,NO,-66.9,221.0,30.4,0.20
115.0,7317,FRIENDSWOOD 0,7424,ALVIN 2,4,Closed,Line,NO,-66.9,221.0,30.4,0.20
115.0,7317,FRIENDSWOOD 0,7424,ALVIN 2,3,Closed,Line,NO,-66.9,221.0,30.4,0.20
115.0,7317,FRIENDSWOOD 0,7424,ALVIN 2,1,Closed,Line,NO,-66.9,221.0,30.4,0.20
161.0,5212,FERRIS 0,5256,FORRESTON 0,1,Closed,Line,NO,-93.7,310.0,30.4,0.55
115.0,8151,GRAPELAND 0,8090,ELKHART 0,1,Closed,Line,NO,-29.4,98.0,30.4,0.12
115.0,13147,FORT STOCKTON 7 1,13371,GIRVIN 2 1,1,Closed,Line,NO,-36.5,121.1,30.4,0.07
115.0,6132,AUSTIN 19 0,6137,AUSTIN 35 0,1,Closed,Line,NO,-29.3,98.0,30.3,0.08
230.0,12663,SNYDER 4 1,12664,SNYDER 4 230,1,Closed,Transformer,YES,181.8,600.0,30.3,0.03
115.0,7410,KATY 2 1,13285,RICHMOND 4 1,1,Closed,Line,NO,-54.6,181.3,30.3,0.36
