# of AC Lines,PU Volt,Number,Name,Area Name,Nom kV,Angle (Deg),Load MW,Gen MW,Act G Shunt MW,Area Num,Longitude,Latitude,Zone Num
7,1.0124,7395,HOUSTON 53 0,Coast,115.00,-27.12,114.29,,0.00,7,-95.434616,29.852130,1
6,1.0138,7396,HOUSTON 91 0,Coast,115.00,-26.08,25.49,,0.00,7,-95.679942,29.768348,1
6,1.0300,7397,ROSENBERG 0,Coast,115.00,-22.17,105.72,,0.00,7,-95.798880,29.562241,1
6,1.0182,7398,PASADENA 5 0,Coast,115.00,-27.84,135.01,,0.00,7,-95.188430,29.646977,1
13,1.0149,7399,HOUSTON 45 0,Coast,115.00,-26.73,56.83,,0.00,7,-95.408148,29.753212,1
6,1.0319,7400,HOUSTON 6 0,Coast,500.00,-20.93,,219.00,0.00,7,-95.216729,29.821264,1
4,1.0284,7401,HOUSTON 6 1,Coast,230.00,-22.09,,,0.00,7,-95.214029,29.821264,1
3,1.0281,7402,HOUSTON 6 2,Coast,115.00,-22.52,,,0.00,7,-95.214029,29.818922,1
13,1.0188,7403,PASADENA 4 0,Coast,115.00,-27.49,121.02,0.00,0.00,7,-95.070450,29.701862,1
10,1.0084,7404,HOUSTON 57 0,Coast,115.00,-26.44,177.73,,0.00,7,-95.445259,29.951693,1
3,1.0094,7405,GALVESTON 2 0,Coast,115.00,-24.68,62.05,,0.00,7,-94.831940,29.277246,1
5,1.0372,7406,POINT COMFORT 1 0,Coast,500.00,-5.05,,,0.00,7,-96.518122,28.647751,1
2,1.0363,7407,POINT COMFORT 1 1,Coast,230.00,-3.84,,,0.00,7,-96.510922,28.647751,1
5,1.0398,7408,POINT COMFORT 1 2,Coast,115.00,-3.31,91.48,,0.00,7,-96.510922,28.643959,1
8,1.0220,7409,KATY 2 0,Coast,230.00,-21.71,,,0.00,7,-95.740523,29.744743,1
6,1.0146,7410,KATY 2 1,Coast,115.00,-25.38,215.67,,0.00,7,-95.738903,29.744743,1
4,1.0038,7411,SPRING 3 0,Coast,115.00,-28.09,69.41,,0.00,7,-95.467010,30.136038,1
12,1.0328,7412,DANBURY 0,Coast,115.00,-21.10,15.44,,0.00,7,-95.294183,29.280663,1
6,1.0253,7413,WHARTON 2 0,Coast,115.00,-15.47,42.91,,0.00,7,-96.190471,29.348155,1
8,1.0375,7414,VICTORIA 1 0,Coast,500.00,-2.96,,86.00,0.00,7,-96.933780,28.681211,1
1,1.0380,7415,VICTORIA 1 1,Coast,230.00,-1.20,,,0.00,7,-96.929460,28.681211,1
3,1.0399,7416,VICTORIA 1 2,Coast,115.00,-0.93,,,0.00,7,-96.929460,28.677421,1
8,1.0170,7417,HOUSTON 64 0,Coast,115.00,-26.97,163.64,,0.00,7,-95.441989,29.645872,1
6,1.0197,7418,HOUSTON 65 0,Coast,115.00,-26.54,48.22,,0.00,7,-95.484800,29.619797,1
7,1.0186,7419,LA PORTE 0,Coast,115.00,-26.66,107.00,,0.00,7,-95.082550,29.730462,1
4,1.0201,7420,MAGNOLIA 1 0,Coast,230.00,-22.71,,,0.00,7,-95.642894,30.214369,1
4,1.0000,7421,MAGNOLIA 1 1,Coast,115.00,-26.85,140.34,,0.00,7,-95.638574,30.214369,1
5,1.0315,7422,ALVIN 0,Coast,500.00,-21.75,,0.00,0.00,7,-95.249078,29.431421,1
2,1.0242,7423,ALVIN 1,Coast,230.00,-22.87,,,0.00,7,-95.247458,29.431421,1
5,1.0129,7424,ALVIN 2,Coast,115.00,-25.72,177.93,,0.00,7,-95.247458,29.429070,1
4,1.0018,7425,HOUSTON 86 0,Coast,115.00,-27.51,156.98,,0.00,7,-95.601892,29.925620,1
3,1.0225,7426,BRAZORIA 0,Coast,115.00,-17.33,61.96,,0.00,7,-95.554677,28.958052,1
6,1.0125,7427,HOUSTON 87 0,Coast,115.00,-27.71,156.45,,0.00,7,-95.614034,29.749295,1
2,1.0367,7428,FREEPORT 2 0,Coast,500.00,-20.05,,0.00,0.00,7,-95.400281,28.988770,1
2,1.0309,7429,FREEPORT 2 1,Coast,230.00,-19.15,,,0.00,7,-95.393081,28.988770,1
3,1.0285,7430,FREEPORT 2 2,Coast,115.00,-19.85,46.92,,0.00,7,-95.393081,28.984991,1
5,1.0058,7431,CONROE 6 0,Coast,115.00,-26.21,46.47,,0.00,7,-95.492081,30.231357,1
3,1.0128,7432,MADISONVILLE 0,Coast,115.00,-10.04,25.27,,0.00,7,-95.901744,30.951202,1
2,1.0213,8001,NORMANGEE 0,East,115.00,-5.80,10.82,,0.00,8,-96.135590,31.129977,1
3,1.0262,8002,ARP 0,East,115.00,-6.47,11.81,,0.00,8,-95.074115,32.265105,1
2,1.0300,8003,CENTERVILLE 0,East,115.00,-8.11,11.99,,0.00,8,-95.930744,31.133987,1
3,1.0290,8004,LUFKIN 3 0,East,230.00,-9.99,,,0.00,8,-94.821850,31.338323,1
5,1.0295,8005,LUFKIN 3 1,East,115.00,-10.67,102.01,,0.00,8,-94.817530,31.338323,1
4,1.0231,8006,FLINT 0,East,115.00,-6.11,37.40,,0.00,8,-95.409815,32.215888,1
3,1.0105,8007,BULLARD 0,East,115.00,-5.93,30.07,,0.00,8,-95.346153,32.111825,1
2,1.0002,8008,CHANDLER 0,East,115.00,-6.01,39.22,,0.00,8,-95.517842,32.269001,1
2,1.0200,8009,PLANTERSVILLE 0,East,115.00,-23.78,9.81,,0.00,8,-95.846390,30.313911,1
3,1.0183,8010,MARQUEZ 0,East,115.00,-3.83,5.39,,0.00,8,-96.225680,31.233419,1
4,1.0170,8011,TENNESSEE COLONY 0,East,115.00,0.41,27.25,,0.00,8,-95.977143,31.929566,1
2,1.0111,8012,ANDERSON 0,East,115.00,-15.52,7.60,,0.00,8,-96.007835,30.525506,1
3,1.0208,8013,MINEOLA 0,East,115.00,-6.36,60.03,,0.00,8,-95.423395,32.815524,1
2,1.0010,8014,LOVELADY 0,East,115.00,-11.46,15.15,,0.00,8,-95.496337,31.089901,1
4,1.0294,8015,HUNTINGTON 0,East,115.00,-10.41,19.47,,0.00,8,-94.506386,31.228048,1
4,1.0227,8016,BRYAN 4 0,East,115.00,-11.40,69.86,,0.00,8,-96.319012,30.658775,1
3,1.0080,8017,FRANKSTON 0,East,115.00,-5.65,18.44,,0.00,8,-95.415196,32.033498,1
3,1.0400,8018,TYLER 4 0,East,230.00,-4.14,,,0.00,8,-95.300603,32.321024,1
7,1.0300,8019,TYLER 4 1,East,115.00,-6.22,103.12,,0.00,8,-95.298983,32.321024,1
4,1.0193,8020,BEN WHEELER 0,East,115.00,-3.98,17.25,59.00,0.00,8,-95.714250,32.473489,1
3,1.0306,8021,GARRISON 0,East,115.00,-8.46,10.73,,0.00,8,-94.517017,31.816873,1
3,1.0292,8022,ETOILE 0,East,115.00,-9.99,6.89,,0.00,8,-94.363677,31.462855,1
5,1.0275,8023,LUFKIN 1 0,East,115.00,-10.83,,,0.00,8,-94.740011,31.363374,1
3,1.0158,8025,PALESTINE 1 0,East,115.00,-10.71,50.76,,0.00,8,-95.481012,31.860780,1
2,1.0200,8026,LINDALE 0,East,115.00,-7.75,55.08,,0.00,8,-95.434366,32.536987,1
5,1.0262,8027,WHITEHOUSE 0,East,115.00,-6.16,39.38,,0.00,8,-95.217044,32.219141,1
3,1.0258,8028,OVERTON 0,East,115.00,-6.09,24.06,,0.00,8,-94.932935,32.247903,1
2,1.0200,8029,GRAND SALINE 0,East,115.00,-4.89,25.65,,0.00,8,-95.686181,32.645664,1
3,1.0231,8030,SHIRO 0,East,500.00,-11.07,,,0.00,8,-95.966598,30.657433,1
4,1.0220,8031,SHIRO 1,East,230.00,-11.01,,,0.00,8,-95.959398,30.657433,1
3,1.0155,8032,SHIRO 2,East,115.00,-12.44,77.96,,0.00,8,-95.966598,30.651239,1
0,1.0231,8033,SHIRO 3,East,13.80,-11.07,,0.00,0.00,8,-95.968758,30.653407,1
2,1.0062,8037,MIDWAY 0,East,115.00,-10.84,11.29,,0.00,8,-95.711909,30.957051,1
4,1.0103,8038,SULPHUR SPRINGS 0,East,115.00,6.63,73.15,,0.00,8,-95.606869,33.167075,1
2,1.0116,8039,VAN 0,East,115.00,-6.87,12.61,,0.00,8,-95.642627,32.534258,1
4,1.0044,8040,MURCHISON 0,East,115.00,-3.01,10.01,,0.00,8,-95.642362,32.157643,1
3,1.0300,8041,NACOGDOCHES 2 0,East,115.00,-8.64,32.46,,0.00,8,-94.624996,31.720879,1
2,1.0029,8042,DIBOLL 0,East,115.00,-11.81,27.31,,0.00,8,-94.755134,31.184469,1
4,1.0376,8043,FAIRFIELD 1 0,East,500.00,2.36,,,0.00,8,-96.105900,31.888255,1
2,1.0343,8044,FAIRFIELD 1 1,East,230.00,1.72,,,0.00,8,-96.098700,31.888255,1
4,1.0231,8045,FAIRFIELD 1 2,East,115.00,1.64,,,0.00,8,-96.098700,31.884587,1
0,1.0400,8046,FAIRFIELD 1 3,East,18.00,3.65,,100.40,0.00,8,-96.108060,31.883058,1
0,1.0376,8047,FAIRFIELD 1 4,East,18.00,2.36,,0.00,0.00,8,-96.108060,31.881835,1
0,1.0376,8048,FAIRFIELD 1 5,East,18.00,2.36,,0.00,0.00,8,-96.108060,31.880613,1
0,1.0400,8049,FAIRFIELD 1 6,East,18.00,7.16,,120.80,0.00,8,-96.108060,31.879390,1
0,1.0400,8050,FAIRFIELD 1 7,East,18.00,3.34,,90.00,0.00,8,-96.108060,31.878167,1
0,1.0400,8051,FAIRFIELD 1 8,East,18.00,5.42,,105.40,0.00,8,-96.108060,31.876944,1
5,1.0250,8052,TYLER 8 0,East,115.00,-6.39,15.19,,0.00,8,-95.389464,32.303322,1
3,1.0006,8053,ATHENS 1 0,East,115.00,-3.25,20.96,,0.00,8,-95.804008,32.241572,1
2,1.0090,8054,BUFFALO 0,East,115.00,-5.17,16.16,,0.00,8,-96.005575,31.471272,1
3,1.0209,8055,RUSK 0,East,115.00,-9.03,33.79,,0.00,8,-95.189070,31.776877,1
2,1.0255,8056,WINONA 0,East,115.00,-6.67,10.55,,0.00,8,-95.105003,32.481327,1
3,1.0377,8057,FAIRFIELD 2 0,East,500.00,1.90,,,0.00,8,-96.050080,31.818153,1
4,1.0344,8058,FAIRFIELD 2 1,East,230.00,1.44,,,0.00,8,-96.045760,31.818153,1
1,1.0245,8059,FAIRFIELD 2 2,East,115.00,0.56,,,0.00,8,-96.050080,31.813258,1
4,1.0312,8062,CUSHING 2 0,East,115.00,-6.66,8.03,,0.00,8,-94.850740,31.793801,1
4,1.0211,8063,NACOGDOCHES 3 0,East,115.00,-9.72,69.38,,0.00,8,-94.737121,31.629290,1
3,1.0208,8064,FAIRFIELD 3 0,East,115.00,0.33,15.28,,0.00,8,-96.090021,31.780111,1
5,1.0065,8065,TRINIDAD 2 0,East,115.00,1.53,6.85,,0.00,8,-96.193922,32.159853,1
3,1.0234,8066,DIKE 0,East,115.00,10.99,3.23,,0.00,8,-95.458500,33.214911,1
2,1.0380,8067,JEWETT 1 0,East,500.00,3.67,,,0.00,8,-96.245300,31.419442,1
2,1.0345,8068,JEWETT 1 1,East,230.00,0.53,,,0.00,8,-96.238100,31.419442,1
2,1.0236,8069,JEWETT 1 2,East,115.00,-2.07,,,0.00,8,-96.238100,31.414527,1
0,1.0400,8070,JEWETT 1 3,East,13.80,4.34,,300.00,0.00,8,-96.247460,31.416677,1
0,1.0400,8071,JEWETT 1 4,East,13.80,5.82,,300.00,0.00,8,-96.247460,31.415448,1
2,1.0030,8072,PALESTINE 2 0,East,115.00,-2.01,70.08,,0.00,8,-95.809868,31.943559,1
3,1.0178,8073,EMORY 0,East,115.00,-4.52,19.05,,0.00,8,-95.747711,32.879826,1
3,1.0434,8074,MT. ENTERPRISE 0,East,500.00,-2.18,,,0.00,8,-94.612543,32.015384,1
3,1.0411,8075,MT. ENTERPRISE 1,East,230.00,-3.84,,,0.00,8,-94.605343,32.015384,1
2,1.0371,8076,MT. ENTERPRISE 2,East,115.00,-6.07,,,0.00,8,-94.605343,32.010500,1
0,1.0434,8077,MT. ENTERPRISE 3,East,13.80,-2.18,,0.00,0.00,8,-94.614703,32.011416,1
0,1.0400,8078,MT. ENTERPRISE 4,East,13.80,3.73,,136.40,0.00,8,-94.614703,32.010195,1
0,1.0400,8079,MT. ENTERPRISE 5,East,13.80,1.63,,112.40,0.00,8,-94.614703,32.008974,1
0,1.0400,8080,MT. ENTERPRISE 6,East,13.80,0.43,,134.80,0.00,8,-94.614703,32.007753,1
3,1.0094,8081,TYLER 9 0,East,115.00,-6.64,26.05,,0.00,8,-95.441998,32.412195,1
2,1.0368,8082,FRANKLIN 0,East,500.00,-1.70,,,0.00,8,-96.479400,31.177836,1
6,1.0322,8083,FRANKLIN 1,East,230.00,-4.50,,,0.00,8,-96.472200,31.177836,1
1,1.0181,8084,FRANKLIN 2,East,161.00,-2.91,,,0.00,8,-96.479400,31.171676,1
2,1.0107,8086,FRANKLIN 4,East,115.00,-1.43,19.44,,0.00,8,-96.472200,31.169212,1
0,1.0400,8087,FRANKLIN 5,East,18.00,-1.03,,348.00,0.00,8,-96.481560,31.175064,1
0,1.0400,8088,FRANKLIN 6,East,18.00,1.09,,455.00,0.00,8,-96.481560,31.173832,1
3,1.0246,8089,TYLER 3 0,East,115.00,-6.67,21.47,,0.00,8,-95.211720,32.417500,1
2,1.0045,8090,ELKHART 0,East,115.00,-9.22,15.21,,0.00,8,-95.579740,31.604240,1
2,1.0300,8091,WORTHAM 0,East,115.00,9.96,11.87,,0.00,8,-96.463727,31.894292,1
2,1.0062,8092,OAKWOOD 0,East,115.00,-6.89,7.11,,0.00,8,-95.860121,31.554813,1
3,1.0300,8093,COOKVILLE 0,East,115.00,8.04,1.70,,0.00,8,-94.854248,33.239552,1
6,1.0262,8094,COLLEGE STATION 1 0,East,230.00,-9.01,,,0.00,8,-96.268263,30.558905,1
1,1.0167,8095,COLLEGE STATION 1 1,East,115.00,-11.31,146.81,,0.00,8,-96.263943,30.558905,1
3,1.0171,8096,EDGEWOOD 0,East,115.00,-3.05,11.17,,0.00,8,-95.853111,32.714104,1
6,1.0386,8097,CUSHING 1 0,East,230.00,-4.50,,,0.00,8,-94.893440,31.829685,1
3,1.0339,8098,CUSHING 1 1,East,115.00,-5.98,,,0.00,8,-94.886240,31.829685,1
0,1.0298,8099,CUSHING 1 2,East,13.80,3.71,,100.00,0.00,8,-94.895600,31.822038,1
6,1.0256,8100,TYLER 2 0,East,115.00,-6.53,41.13,,0.00,8,-95.176614,32.300610,1
2,1.0173,8101,ALTO 0,East,115.00,-10.95,12.54,,0.00,8,-95.058490,31.610497,1
8,1.0156,8102,CALVERT 0,East,115.00,1.93,4.76,,0.00,8,-96.660080,31.095814,1
2,1.0196,8103,JEWETT 2 0,East,115.00,-3.06,7.13,,0.00,8,-96.149178,31.327060,1
3,1.0117,8104,NAVASOTA 0,East,115.00,-20.16,34.61,,0.00,8,-96.051166,30.366809,1
2,1.0367,8105,MOUNT PLEASANT 2 0,East,230.00,4.98,,,0.00,8,-95.156357,33.282010,1
6,1.0235,8106,MOUNT PLEASANT 2 1,East,115.00,9.09,99.13,,0.00,8,-95.149157,33.282010,1
4,1.0269,8107,SCROGGINS 0,East,115.00,6.66,9.21,,0.00,8,-95.195748,33.023536,1
3,1.0192,8108,WILLS POINT 0,East,115.00,-4.59,43.93,,0.00,8,-95.993316,32.702360,1
3,0.9927,8109,ATHENS 2 0,East,115.00,0.13,51.76,,0.00,8,-95.902447,32.091908,1
2,1.0300,8110,POINT 0,East,115.00,0.56,16.64,,0.00,8,-95.911586,32.988355,1
6,1.0212,8111,LUFKIN 2 0,East,115.00,-11.33,87.11,,0.00,8,-94.637814,31.299245,1
2,1.0421,8112,JACKSONVILLE 1 0,East,500.00,-2.10,,,0.00,8,-94.982634,31.937406,1
6,1.0407,8113,JACKSONVILLE 1 1,East,230.00,-3.56,,,0.00,8,-94.975434,31.937406,1
1,1.0333,8114,JACKSONVILLE 1 2,East,115.00,-5.52,24.41,,0.00,8,-94.982634,31.931296,1
0,1.0400,8115,JACKSONVILLE 1 3,East,13.80,-1.89,,35.00,0.00,8,-94.984794,31.934656,1
0,1.0400,8116,JACKSONVILLE 1 4,East,13.80,3.63,,137.60,0.00,8,-94.984794,31.933434,1
3,1.0013,8118,CROCKETT 0,East,115.00,-11.39,6.46,,0.00,8,-95.252139,31.186434,1
5,1.0330,8119,HENDERSON 1 0,East,115.00,-7.21,17.99,,0.00,8,-94.700429,31.923005,1
4,1.0300,8120,BRYAN 3 0,East,115.00,-11.21,31.90,,0.00,8,-96.308484,30.795262,1
3,1.0152,8121,JACKSONVILLE 2 0,East,115.00,-9.41,79.16,,0.00,8,-95.253380,31.942693,1
3,1.0230,8122,BRYAN 5 0,East,115.00,-11.04,29.41,,0.00,8,-96.544836,30.740529,1
2,0.9992,8123,MALAKOFF 0,East,115.00,0.67,17.53,,0.00,8,-96.012880,32.126555,1
3,1.0200,8124,CUMBY 0,East,115.00,2.94,20.20,,0.00,8,-95.801884,33.097191,1
2,1.0190,8125,NACOGDOCHES 1 0,East,115.00,-11.73,45.16,,0.00,8,-94.523616,31.506596,1
2,1.0428,8126,MOUNT PLEASANT 1 0,East,500.00,3.12,,,0.00,8,-95.040080,33.090795,1
3,1.0392,8127,MOUNT PLEASANT 1 1,East,230.00,3.70,,,0.00,8,-95.038460,33.090795,1
3,1.0285,8128,MOUNT PLEASANT 1 2,East,115.00,6.02,,,0.00,8,-95.040080,33.089438,1
3,1.0188,8132,TEAGUE 0,East,115.00,-2.53,21.93,,0.00,8,-96.226157,31.476444,1
6,1.0382,8133,TYLER 7 0,East,230.00,-4.03,,,0.00,8,-95.316708,32.232630,1
5,1.0286,8134,TYLER 7 1,East,115.00,-5.73,29.19,,0.00,8,-95.312388,32.232630,1
9,1.0261,8135,TYLER 6 0,East,115.00,-6.46,81.21,,0.00,8,-95.313912,32.361522,1
3,1.0200,8136,YANTIS 0,East,115.00,-3.21,10.05,,0.00,8,-95.566804,32.924186,1
2,1.0180,8137,POLLOK 0,East,115.00,-11.39,24.32,,0.00,8,-95.123053,31.388316,1
4,1.0300,8138,TYLER 1 0,East,115.00,-6.44,6.50,,0.00,8,-95.085338,32.361719,1
5,1.0269,8139,COLLEGE STATION 2 0,East,230.00,-8.67,,43.40,0.00,8,-96.339013,30.615299,1
5,1.0211,8140,COLLEGE STATION 2 1,East,115.00,-11.29,168.51,,0.00,8,-96.334693,30.615299,1
2,1.0271,8141,HEARNE 0,East,115.00,-10.06,20.94,50.00,0.00,8,-96.621820,30.878952,1
5,1.0245,8142,MOUNT VERNON 0,East,115.00,8.93,22.36,,0.00,8,-95.317879,33.200411,1
3,1.0211,8143,IOLA 0,East,115.00,-10.77,22.94,,0.00,8,-96.055429,30.702853,1
3,1.0211,8144,STREETMAN 0,East,115.00,-0.10,5.69,,0.00,8,-96.326322,31.762791,1
2,1.0184,8145,COMO 0,East,115.00,0.29,6.16,,0.00,8,-95.459585,33.013284,1
4,1.0346,8146,HENDERSON 2 0,East,115.00,-4.54,37.23,,0.00,8,-94.724728,32.236973,1
4,1.0327,8147,TRINIDAD 1 0,East,230.00,1.06,,,0.00,8,-96.098577,32.123604,1
1,1.0235,8148,TRINIDAD 1 1,East,161.00,0.51,,,0.00,8,-96.095877,32.123604,1
4,1.0064,8149,TRINIDAD 1 2,East,115.00,1.33,,,0.00,8,-96.095877,32.121775,1
3,1.0327,8150,ZAVALLA 0,East,115.00,-9.93,8.51,,0.00,8,-94.371614,31.135917,1
3,1.0038,8151,GRAPELAND 0,East,115.00,-10.60,17.38,,0.00,8,-95.478052,31.414967,1
5,1.0223,8152,BRYAN 2 0,East,115.00,-11.20,46.35,21.00,0.00,8,-96.368716,30.644932,1
5,1.0200,8153,CANTON 0,East,115.00,-4.00,35.07,,0.00,8,-95.887515,32.517235,1
4,1.0218,8154,TYLER 5 0,East,115.00,-6.75,26.31,,0.00,8,-95.306529,32.468644,1
3,1.0343,8155,BREMOND 0,East,500.00,-1.66,,,0.00,8,-96.687830,31.089459,1
2,1.0318,8156,BREMOND 1,East,230.00,-3.96,,,0.00,8,-96.680630,31.089459,1
4,1.0148,8157,BREMOND 2,East,115.00,1.57,,,0.00,8,-96.680630,31.085759,1
2,1.0309,8158,BRYAN 1 0,East,500.00,-6.08,,94.20,0.00,8,-96.453600,30.719224,1
8,1.0300,8159,BRYAN 1 1,East,230.00,-7.57,,,0.00,8,-96.446400,30.719224,1
3,1.0236,8160,BRYAN 1 2,East,115.00,-10.38,90.76,,0.00,8,-96.453600,30.714272,1
2,1.0428,12500,TATUM 1 1,East,115.00,-3.06,,,0.00,8,-94.556200,32.258165,1
3,1.0437,12501,TATUM 1 500,East,500.00,-2.64,,,0.00,8,-94.563400,32.258165,1
0,1.0400,12502,TATUM 1 3,East,20.00,-1.16,,220.00,0.00,8,-94.565560,32.254207,1
0,1.0400,12503,TATUM 1 4,East,20.00,-1.35,,230.00,0.00,8,-94.565560,32.252989,1
0,1.0400,12504,TATUM 1 5,East,20.00,-1.74,,220.00,0.00,8,-94.565560,32.251771,1
4,1.0227,12505,FORNEY 500,North Central,500.00,-1.75,,,0.00,5,-96.488900,32.755392,1
0,1.0400,12506,FORNEY 3,North Central,20.00,0.02,,88.00,0.00,5,-96.489710,32.753462,1
0,1.0400,12507,FORNEY 4,North Central,20.00,-1.29,,88.00,0.00,5,-96.489710,32.753007,1
0,1.0400,12508,FORNEY 5,North Central,20.00,3.71,,120.00,0.00,5,-96.489710,32.752553,1
0,1.0227,12509,FORNEY 6,North Central,20.00,-1.75,,0.00,0.00,5,-96.489710,32.752099,1
0,1.0227,12510,FORNEY 7,North Central,20.00,-1.75,,0.00,0.00,5,-96.489710,32.751645,1
0,1.0227,12511,FORNEY 8,North Central,20.00,-1.75,,0.00,0.00,5,-96.489710,32.751191,1
0,1.0227,12512,FORNEY 9,North Central,20.00,-1.75,,0.00,0.00,5,-96.489710,32.750737,1
0,1.0227,12513,FORNEY 10,North Central,20.00,-1.75,,0.00,0.00,5,-96.489710,32.750283,1
0,1.0167,12514,MIDLOTHIAN 1 3,North Central,20.00,1.74,,0.00,0.00,5,-97.051810,32.427807,1
0,1.0167,12515,MIDLOTHIAN 1 4,North Central,20.00,1.74,,0.00,0.00,5,-97.051810,32.427351,1
0,1.0167,12516,MIDLOTHIAN 1 5,North Central,20.00,1.74,,0.00,0.00,5,-97.051810,32.426895,1
0,1.0400,12517,MIDLOTHIAN 1 6,North Central,20.00,5.97,,150.00,0.00,5,-97.051810,32.426440,1
0,1.0167,12518,MIDLOTHIAN 1 7,North Central,20.00,1.74,,0.00,0.00,5,-97.051810,32.425984,1
0,1.0167,12519,MIDLOTHIAN 1 8,North Central,20.00,1.74,,0.00,0.00,5,-97.051810,32.425528,1
0,1.0225,12520,TEMPLE 1 6,North Central,13.80,0.24,,0.00,0.00,5,-97.312182,31.045655,1
0,1.0225,12521,TEMPLE 1 7,North Central,13.80,0.24,,0.00,0.00,5,-97.312182,31.044422,1
0,1.0225,12522,TEMPLE 1 8,North Central,13.80,0.24,,0.00,0.00,5,-97.312182,31.043188,1
1,1.0232,12523,SAN ANTONIO 7 500,South Central,500.00,-6.59,,,0.00,6,-98.310400,29.308780,1
0,1.0400,12524,SAN ANTONIO 7 3,South Central,20.00,-3.28,,300.00,0.00,6,-98.311210,29.308192,1
0,1.0400,12525,SAN ANTONIO 7 4,South Central,20.00,-5.51,,130.00,0.00,6,-98.311210,29.307721,1
0,1.0400,12526,MARION 1 9,South Central,18.00,-2.04,,121.20,0.00,6,-98.140010,29.618180,1
0,1.0400,12527,MARION 1 10,South Central,18.00,-4.37,,110.60,0.00,6,-98.140010,29.617711,1
3,1.0172,12528,FORT WORTH 3 500,North Central,500.00,1.15,,,0.00,5,-97.216500,32.727391,1
0,1.0400,12529,FORT WORTH 3 3,North Central,20.00,2.90,,120.00,0.00,5,-97.217310,32.725915,1
0,1.0400,12530,FORT WORTH 3 4,North Central,20.00,2.89,,120.00,0.00,5,-97.217310,32.725461,1
0,1.0172,12531,FORT WORTH 3 5,North Central,20.00,1.15,,0.00,0.00,5,-97.217310,32.725006,1
0,1.0072,12532,POOLVILLE 6,North Central,13.80,13.37,,0.00,0.00,5,-97.955510,33.095911,1
0,1.0072,12533,POOLVILLE 7,North Central,13.80,13.37,,0.00,0.00,5,-97.955510,33.095458,1
0,1.0072,12534,POOLVILLE 8,North Central,13.80,13.37,,0.00,0.00,5,-97.955510,33.095006,1
4,1.0369,12535,CORPUS CHRISTI 3 500,South,500.00,7.66,,,0.00,4,-97.304500,27.603848,1
3,1.0205,12536,SUNNYVALE 500,North Central,500.00,-1.87,,,0.00,5,-96.543100,32.834893,1
0,1.0400,12537,SUNNYVALE 3,North Central,20.00,-1.30,,40.00,0.00,5,-96.543910,32.833418,1
0,1.0205,12538,SUNNYVALE 4,North Central,20.00,-1.87,,0.00,0.00,5,-96.543910,32.832964,1
0,1.0244,12540,MONT BELVIEU 5,Coast,13.80,-23.10,,0.00,0.00,7,-94.900010,29.770170,1
0,1.0244,12541,MONT BELVIEU 6,Coast,13.80,-23.10,,0.00,0.00,7,-94.900010,29.769702,1
0,1.0379,12542,POINT COMFORT 2 9,Coast,13.80,-4.80,,0.00,0.00,7,-96.536660,28.677488,1
0,1.0379,12543,POINT COMFORT 2 10,Coast,13.80,-4.80,,0.00,0.00,7,-96.536660,28.676225,1
1,1.0335,12544,VAN VLECK 500,Coast,500.00,-15.40,,,0.00,7,-95.960318,29.188782,1
0,1.0315,12545,VAN VLECK 3,Coast,20.00,-11.23,,510.00,0.00,7,-95.962478,29.187210,1
0,1.0335,12546,VAN VLECK 4,Coast,20.00,-15.40,,0.00,0.00,7,-95.962478,29.185953,1
1,1.0147,12547,CLIFTON 1 500,North Central,500.00,8.88,,,0.00,5,-97.351400,31.850838,1
0,1.0147,12548,CLIFTON 1 4,North Central,13.80,8.88,,0.00,0.00,5,-97.353560,31.849309,1
0,1.0400,12549,CLIFTON 1 5,North Central,13.80,15.11,,134.80,0.00,5,-97.353560,31.848086,1
0,1.0147,12550,CLIFTON 1 6,North Central,13.80,8.88,,0.00,0.00,5,-97.353560,31.846863,1
0,1.0147,12551,CLIFTON 1 7,North Central,13.80,8.88,,0.00,0.00,5,-97.353560,31.845640,1
0,1.0307,12552,PASADENA 1 5,Coast,20.00,-19.93,,0.00,0.00,7,-95.230010,29.715500,1
0,1.0307,12553,PASADENA 1 6,Coast,20.00,-19.93,,0.00,0.00,7,-95.230010,29.715031,1
2,1.0083,12554,WINGATE 500,West,500.00,30.22,,,0.00,3,-100.049920,32.211587,1
2,1.0118,12555,POOLVILLE 1 1,North Central,161.00,10.12,,,0.00,5,-97.904900,33.057395,1
2,1.0074,12556,POOLVILLE 1 500,North Central,500.00,12.47,,,0.00,5,-97.907600,33.057395,1
0,1.0074,12557,POOLVILLE 1 3,North Central,20.00,12.47,,0.00,0.00,5,-97.908410,33.056376,1
0,1.0074,12558,POOLVILLE 1 4,North Central,20.00,12.47,,0.00,0.00,5,-97.908410,33.055924,1
0,1.0074,12559,POOLVILLE 1 5,North Central,20.00,12.47,,0.00,0.00,5,-97.908410,33.055471,1
2,1.0361,12560,EDINBURG 2 500,South,500.00,14.64,,,0.00,4,-98.182800,26.337719,1
0,1.0400,12561,EDINBURG 2 3,South,20.00,20.18,,170.00,0.00,4,-98.184960,26.334815,1
0,1.0400,12562,EDINBURG 2 4,South,20.00,18.21,,135.00,0.00,4,-98.184960,26.333525,1
0,1.0400,12563,EDINBURG 2 5,South,20.00,15.93,,135.00,0.00,4,-98.184960,26.332234,1
4,0.9845,12564,STERLING CITY 1 500,West,500.00,40.40,,,0.00,3,-101.011736,31.949514,1
