From Number,To Number,To Nom kV,From Nom kV,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Lim MVA A,Lim MVA B,Lim MVA C
6013,6128,115.000,115.000,1,Closed,Line,NO,0.00550,0.03300,0.00448,98.0,0.0,0.0
6013,6168,115.000,115.000,1,Closed,Line,NO,0.00398,0.01740,0.00265,149.0,0.0,0.0
6013,6182,115.000,115.000,1,Closed,Line,NO,0.00071,0.00374,0.00327,174.9,174.9,174.9
6013,6225,115.000,115.000,1,Closed,Line,NO,0.00820,0.04681,0.00703,98.0,0.0,0.0
6014,6096,115.000,115.000,1,Closed,Line,NO,0.02367,0.05785,0.00758,98.0,0.0,0.0
6014,6139,115.000,115.000,1,Closed,Line,NO,0.00975,0.05851,0.00794,98.0,0.0,0.0
6015,4174,115.000,115.000,1,Closed,Line,NO,0.00722,0.02995,0.00508,221.0,0.0,0.0
6015,6112,115.000,115.000,1,Closed,Line,NO,0.01990,0.04863,0.00637,220.0,0.0,0.0
6015,6182,115.000,115.000,1,Closed,Line,NO,0.00913,0.03854,0.01330,115.6,115.6,115.6
6015,6236,115.000,115.000,1,Closed,Line,NO,0.00985,0.04086,0.00693,149.0,0.0,0.0
6016,6114,115.000,115.000,1,Closed,Line,NO,0.00279,0.01592,0.00229,120.6,120.6,120.6
6016,6168,115.000,115.000,1,Closed,Line,NO,0.00378,0.02630,0.00430,221.0,0.0,0.0
6016,6168,115.000,115.000,2,Closed,Line,NO,0.00378,0.02630,0.00430,221.0,0.0,0.0
6016,6182,115.000,115.000,1,Closed,Line,NO,0.00935,0.04145,0.00590,126.4,126.4,126.4
6016,6356,115.000,115.000,1,Closed,Line,NO,0.00315,0.01306,0.00222,400.0,0.0,0.0
6017,6159,115.000,115.000,1,Closed,Line,NO,0.00233,0.01593,0.00271,221.0,0.0,0.0
6017,6159,115.000,115.000,2,Closed,Line,NO,0.00233,0.01593,0.00271,221.0,0.0,0.0
6017,6159,115.000,115.000,3,Closed,Line,NO,0.00233,0.01593,0.00271,221.0,0.0,0.0
6018,6233,115.000,115.000,1,Closed,Line,NO,0.00395,0.02000,0.00589,122.1,122.1,122.1
6018,6256,115.000,115.000,1,Closed,Line,NO,0.00261,0.01687,0.00322,221.0,0.0,0.0
6018,6256,115.000,115.000,2,Closed,Line,NO,0.00261,0.01687,0.00322,221.0,0.0,0.0
6018,6256,115.000,115.000,3,Closed,Line,NO,0.00261,0.01687,0.00322,221.0,0.0,0.0
6018,6256,115.000,115.000,4,Closed,Line,NO,0.00090,0.00417,0.00186,191.4,191.4,191.4
6018,13411,115.000,115.000,1,Closed,Line,NO,0.00391,0.02389,0.00785,133.6,133.6,133.6
6019,6040,115.000,115.000,1,Closed,Line,NO,0.00080,0.00518,0.00099,221.0,0.0,0.0
6019,6113,115.000,115.000,1,Closed,Line,NO,0.00154,0.00995,0.00190,221.0,0.0,0.0
6019,6113,115.000,115.000,2,Closed,Line,NO,0.00154,0.00995,0.00190,221.0,0.0,0.0
6019,6175,115.000,115.000,1,Closed,Line,NO,0.00293,0.00964,0.00164,138.6,138.6,138.6
6019,6306,115.000,115.000,1,Closed,Line,NO,0.01058,0.02586,0.00339,98.0,0.0,0.0
6019,6313,115.000,115.000,1,Closed,Line,NO,0.00538,0.03672,0.00625,221.0,0.0,0.0
6019,6313,115.000,115.000,2,Closed,Line,NO,0.00538,0.03672,0.00625,221.0,0.0,0.0
6020,6252,115.000,115.000,1,Closed,Line,NO,0.01082,0.04487,0.00761,220.0,0.0,0.0
6020,12613,500.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
6021,6210,500.000,500.000,1,Closed,Line,NO,0.00053,0.00643,0.42698,2020.0,0.0,0.0
6021,6298,500.000,500.000,1,Closed,Line,NO,0.00060,0.00972,1.32285,2174.8,2174.8,2174.8
6022,6021,500.000,230.000,1,Closed,Transformer,YES,0.00033,0.01733,0.00000,948.0,0.0,0.0
6022,6222,230.000,230.000,1,Closed,Line,NO,0.00348,0.02811,0.10091,438.9,438.9,438.9
6022,6350,230.000,230.000,1,Closed,Line,NO,0.00257,0.01837,0.03349,443.0,0.0,0.0
6023,6022,230.000,115.000,1,Closed,Transformer,YES,0.00043,0.02783,0.00000,438.0,0.0,0.0
6023,6084,115.000,115.000,1,Closed,Line,NO,0.00788,0.02926,0.02495,205.0,205.0,205.0
6023,6262,115.000,115.000,1,Closed,Line,NO,0.00666,0.04639,0.00758,221.0,0.0,0.0
6023,6262,115.000,115.000,2,Closed,Line,NO,0.00666,0.04639,0.00758,221.0,0.0,0.0
6024,6113,115.000,115.000,1,Closed,Line,NO,0.00466,0.01929,0.00381,121.2,121.2,121.2
6024,6181,115.000,115.000,1,Closed,Line,NO,0.01205,0.05372,0.00788,221.0,0.0,0.0
6024,6219,115.000,115.000,1,Closed,Line,NO,0.00400,0.02403,0.00326,300.0,0.0,0.0
6024,6256,115.000,115.000,1,Closed,Line,NO,0.00331,0.01632,0.01650,124.0,124.0,124.0
6024,6330,115.000,115.000,1,Closed,Line,NO,0.00775,0.04653,0.00631,221.0,0.0,0.0
6025,6060,115.000,115.000,1,Closed,Line,NO,0.00724,0.04134,0.00621,250.0,0.0,0.0
6025,6337,115.000,115.000,1,Closed,Line,NO,0.00373,0.02598,0.00425,221.0,0.0,0.0
6025,6337,115.000,115.000,2,Closed,Line,NO,0.00373,0.02598,0.00425,221.0,0.0,0.0
6026,6013,115.000,115.000,1,Closed,Line,NO,0.00518,0.03346,0.00638,221.0,0.0,0.0
6026,6182,115.000,115.000,1,Closed,Line,NO,0.00598,0.04088,0.00695,221.0,0.0,0.0
6026,6182,115.000,115.000,2,Closed,Line,NO,0.00717,0.03283,0.00822,126.6,126.6,126.6
6027,6012,115.000,115.000,1,Closed,Line,NO,0.00646,0.04503,0.00736,221.0,0.0,0.0
6027,6012,115.000,115.000,2,Closed,Line,NO,0.00646,0.04503,0.00736,221.0,0.0,0.0
6027,6116,115.000,115.000,1,Closed,Line,NO,0.00024,0.00114,0.00005,130.0,130.0,130.0
6027,6116,115.000,115.000,2,Closed,Line,NO,0.00024,0.00114,0.00005,130.0,130.0,130.0
6027,6181,115.000,115.000,1,Closed,Line,NO,0.00709,0.04940,0.00808,300.0,0.0,0.0
6028,6040,115.000,115.000,1,Closed,Line,NO,0.00725,0.03194,0.00634,133.0,133.0,133.0
6028,6130,115.000,115.000,1,Closed,Line,NO,0.00574,0.03153,0.00474,125.0,125.0,125.0
6028,6223,115.000,115.000,1,Closed,Line,NO,0.00261,0.01816,0.00297,221.0,0.0,0.0
6028,6223,115.000,115.000,2,Closed,Line,NO,0.00261,0.01816,0.00297,221.0,0.0,0.0
6028,6289,115.000,115.000,1,Closed,Line,NO,0.00980,0.05596,0.00841,98.0,0.0,0.0
6029,6221,115.000,115.000,1,Closed,Line,NO,0.02678,0.11107,0.01885,149.0,0.0,0.0
6030,6172,230.000,230.000,1,Closed,Line,NO,0.00307,0.02195,0.04002,443.0,0.0,0.0
6030,6188,230.000,230.000,1,Closed,Line,NO,0.01107,0.07911,0.14424,443.0,0.0,0.0
6030,7274,230.000,230.000,1,Closed,Line,NO,0.00790,0.05646,0.10294,443.0,0.0,0.0
6031,6030,230.000,115.000,1,Closed,Transformer,YES,0.00319,0.03000,0.00000,124.0,0.0,0.0
6032,6207,115.000,115.000,1,Closed,Line,NO,0.01092,0.04528,0.00768,149.0,0.0,0.0
6033,6342,500.000,500.000,1,Closed,Line,NO,0.00011,0.00135,0.08960,2020.0,0.0,0.0
6034,6033,500.000,230.000,1,Closed,Transformer,YES,0.00014,0.00944,0.00000,1058.0,0.0,0.0
6034,6119,230.000,230.000,1,Closed,Line,NO,0.00307,0.02194,0.04000,443.0,0.0,0.0
6034,6255,230.000,230.000,1,Closed,Line,NO,0.00338,0.02413,0.04400,443.0,0.0,0.0
6034,6343,230.000,230.000,1,Closed,Line,NO,0.00082,0.00798,0.01535,548.0,0.0,0.0
6034,6343,230.000,230.000,2,Closed,Line,NO,0.00184,0.01395,0.01808,435.8,435.8,435.8
6035,6034,230.000,115.000,1,Closed,Transformer,YES,0.00040,0.01618,0.00000,540.0,0.0,0.0
6035,6034,230.000,115.000,2,Closed,Transformer,YES,0.00040,0.01618,0.00000,540.0,0.0,0.0
6035,6306,115.000,115.000,1,Closed,Line,NO,0.00918,0.05241,0.00787,98.0,0.0,0.0
6036,6046,230.000,230.000,1,Closed,Line,NO,0.00140,0.01151,0.05800,395.9,395.9,395.9
6036,6067,230.000,230.000,1,Closed,Line,NO,0.00172,0.01789,0.06095,750.0,0.0,0.0
6036,6067,230.000,230.000,2,Closed,Line,NO,0.00173,0.01468,0.07663,396.9,396.9,396.9
6036,6142,230.000,230.000,1,Closed,Line,NO,0.00123,0.01275,0.04344,750.0,0.0,0.0
6036,6142,230.000,230.000,2,Closed,Line,NO,0.00123,0.01275,0.04344,750.0,0.0,0.0
6036,6277,230.000,230.000,1,Closed,Line,NO,0.00526,0.04248,0.18054,403.8,403.8,403.8
6036,6334,230.000,230.000,1,Closed,Line,NO,0.00352,0.02515,0.04586,443.0,0.0,0.0
6037,6036,230.000,115.000,1,Closed,Transformer,YES,0.00033,0.01830,0.00000,467.0,0.0,0.0
6037,6036,230.000,115.000,2,Closed,Transformer,YES,0.00033,0.01830,0.00000,467.0,0.0,0.0
6037,6036,230.000,115.000,3,Closed,Transformer,YES,0.00033,0.01830,0.00000,467.0,0.0,0.0
6037,6250,115.000,115.000,1,Closed,Line,NO,0.00365,0.01899,0.00669,112.9,112.9,112.9
6038,6066,500.000,500.000,1,Closed,Line,NO,0.00105,0.01278,0.84902,2020.0,0.0,0.0
6039,6038,500.000,230.000,1,Closed,Transformer,YES,0.00027,0.01330,0.00000,1269.0,0.0,0.0
6039,6222,230.000,230.000,1,Closed,Line,NO,0.00129,0.00919,0.01675,443.0,0.0,0.0
6039,6277,230.000,230.000,1,Closed,Line,NO,0.00385,0.03069,0.11833,411.7,411.7,411.7
6039,6350,230.000,230.000,1,Closed,Line,NO,0.00090,0.00876,0.03270,454.0,454.0,454.0
6040,6019,115.000,115.000,2,Closed,Line,NO,0.00080,0.00518,0.00099,221.0,0.0,0.0
6040,6019,115.000,115.000,3,Closed,Line,NO,0.00080,0.00518,0.00099,221.0,0.0,0.0
6040,6039,230.000,115.000,1,Closed,Transformer,YES,0.00064,0.03440,0.00000,338.0,338.0,338.0
6040,6039,230.000,115.000,2,Closed,Transformer,YES,0.00064,0.03440,0.00000,338.0,338.0,338.0
6040,6175,115.000,115.000,1,Closed,Line,NO,0.00378,0.01910,0.00204,140.3,140.3,140.3
6040,6224,115.000,115.000,1,Closed,Line,NO,0.00927,0.03846,0.00653,149.0,0.0,0.0
6043,6236,115.000,115.000,1,Closed,Line,NO,0.00390,0.02665,0.00453,221.0,0.0,0.0
6043,6236,115.000,115.000,2,Closed,Line,NO,0.00390,0.02665,0.00453,221.0,0.0,0.0
6044,6182,115.000,115.000,1,Closed,Line,NO,0.00947,0.03794,0.00802,132.4,132.4,132.4
6044,6203,115.000,115.000,1,Closed,Line,NO,0.00617,0.02696,0.00411,149.0,0.0,0.0
6044,6275,115.000,115.000,1,Closed,Line,NO,0.00072,0.00343,0.00237,204.4,204.4,204.4
6044,6275,115.000,115.000,2,Closed,Line,NO,0.00072,0.00343,0.00237,204.4,204.4,204.4
6044,6284,115.000,115.000,1,Closed,Line,NO,0.00593,0.02596,0.00395,149.0,0.0,0.0
6044,6323,115.000,115.000,1,Closed,Line,NO,0.00210,0.01432,0.00244,221.0,0.0,0.0
6044,6323,115.000,115.000,2,Closed,Line,NO,0.00210,0.01432,0.00244,221.0,0.0,0.0
6045,6234,500.000,500.000,1,Closed,Line,NO,0.00031,0.00370,0.24613,2020.0,0.0,0.0
6046,6045,500.000,230.000,1,Closed,Transformer,YES,0.00008,0.00730,0.00000,1198.0,0.0,0.0
6046,6198,230.000,230.000,1,Closed,Line,NO,0.00141,0.01004,0.01830,523.0,0.0,0.0
6046,6285,230.000,230.000,1,Closed,Line,NO,0.00296,0.02891,0.05562,647.0,0.0,0.0
6046,6287,230.000,230.000,1,Closed,Line,NO,0.00123,0.01193,0.05932,483.2,483.2,483.2
6046,6334,230.000,230.000,1,Closed,Line,NO,0.00066,0.00635,0.03003,411.5,411.5,411.5
6047,6046,230.000,115.000,1,Closed,Transformer,YES,0.00056,0.04180,0.00000,320.0,0.0,0.0
6047,6046,230.000,115.000,2,Closed,Transformer,YES,0.00056,0.04180,0.00000,320.0,0.0,0.0
6047,6150,115.000,115.000,1,Closed,Line,NO,0.00335,0.02337,0.00382,221.0,0.0,0.0
6047,6150,115.000,115.000,2,Closed,Line,NO,0.00335,0.02337,0.00382,221.0,0.0,0.0
6055,6286,115.000,115.000,1,Closed,Line,NO,0.00882,0.05040,0.00757,98.0,0.0,0.0
6056,6066,500.000,500.000,1,Closed,Line,NO,0.00014,0.00165,0.10973,2020.0,0.0,0.0
6057,6056,500.000,230.000,1,Closed,Transformer,YES,0.00023,0.01095,0.00000,1171.0,0.0,0.0
6057,6067,230.000,230.000,1,Closed,Line,NO,0.00100,0.00977,0.01879,548.0,0.0,0.0
6057,6162,230.000,230.000,1,Closed,Line,NO,0.00138,0.01201,0.03115,449.3,449.3,449.3
6057,6177,230.000,230.000,1,Closed,Line,NO,0.00628,0.06139,0.11812,548.0,0.0,0.0
6057,6277,230.000,230.000,1,Closed,Line,NO,0.00308,0.02543,0.06868,428.3,428.3,428.3
6057,6299,230.000,230.000,1,Closed,Line,NO,0.00091,0.00907,0.02793,422.1,422.1,422.1
6058,6057,230.000,115.000,1,Closed,Transformer,YES,0.00061,0.02173,0.00000,328.0,0.0,0.0
6058,6057,230.000,115.000,2,Closed,Transformer,YES,0.00061,0.02173,0.00000,328.0,0.0,0.0
6058,6124,115.000,115.000,1,Closed,Line,NO,0.00613,0.04269,0.00698,221.0,0.0,0.0
6058,6124,115.000,115.000,2,Closed,Line,NO,0.00613,0.04269,0.00698,221.0,0.0,0.0
6058,6124,115.000,115.000,3,Closed,Line,NO,0.00613,0.04269,0.00698,221.0,0.0,0.0
6060,6157,115.000,115.000,1,Closed,Line,NO,0.00969,0.05535,0.00832,221.0,0.0,0.0
6061,6035,115.000,115.000,1,Closed,Line,NO,0.00446,0.03049,0.00519,221.0,0.0,0.0
6061,6035,115.000,115.000,2,Closed,Line,NO,0.00446,0.03049,0.00519,221.0,0.0,0.0
6061,6160,115.000,115.000,1,Closed,Line,NO,0.00702,0.03547,0.00742,108.7,108.7,108.7
6061,6219,115.000,115.000,1,Closed,Line,NO,0.00959,0.02345,0.00307,221.0,0.0,0.0
6061,6224,115.000,115.000,1,Closed,Line,NO,0.01257,0.03074,0.00403,98.0,0.0,0.0
6061,6233,115.000,115.000,1,Closed,Line,NO,0.00568,0.02261,0.00836,131.0,131.0,131.0
6061,6306,115.000,115.000,1,Closed,Line,NO,0.00114,0.00497,0.01422,113.9,113.9,113.9
6062,6075,500.000,500.000,1,Closed,Line,NO,0.00060,0.00726,0.48242,2437.0,2437.0,2437.0
6062,6075,500.000,500.000,3,Closed,Line,NO,0.00060,0.00726,0.48242,2437.0,2437.0,2437.0
6062,6107,500.000,500.000,1,Closed,Line,NO,0.00050,0.00773,1.18353,3302.0,3302.0,3302.0
6062,7199,500.000,500.000,1,Closed,Line,NO,0.00097,0.01173,0.77933,2411.0,2411.0,2411.0
6062,7199,500.000,500.000,2,Closed,Line,NO,0.00097,0.01173,0.77933,2411.0,2411.0,2411.0
6062,7199,500.000,500.000,3,Closed,Line,NO,0.00097,0.01173,0.77933,2411.0,2411.0,2411.0
6063,6062,500.000,230.000,1,Closed,Transformer,YES,0.00012,0.00745,0.00000,1206.0,0.0,0.0
6063,6192,230.000,230.000,1,Closed,Line,NO,0.00419,0.04091,0.07872,647.0,0.0,0.0
6064,6063,230.000,115.000,1,Closed,Transformer,YES,0.00104,0.04096,0.00000,305.0,305.0,305.0
6064,6063,230.000,115.000,2,Closed,Transformer,YES,0.00104,0.04096,0.00000,305.0,305.0,305.0
6064,6341,115.000,115.000,1,Closed,Line,NO,0.01342,0.05869,0.00894,450.0,0.0,0.0
6065,6262,115.000,115.000,1,Closed,Line,NO,0.00781,0.04461,0.00670,98.0,0.0,0.0
6066,6045,500.000,500.000,1,Closed,Line,NO,0.00059,0.00714,0.47436,2020.0,0.0,0.0
6066,6169,500.000,500.000,1,Closed,Line,NO,0.00041,0.00780,1.30270,2138.1,2138.1,2138.1
6066,6349,500.000,500.000,1,Closed,Line,NO,0.00086,0.01026,1.35286,2079.6,2079.6,2079.6
6067,6066,500.000,230.000,1,Closed,Transformer,YES,0.00017,0.00814,0.00000,1115.0,0.0,0.0
6067,6162,230.000,230.000,1,Closed,Line,NO,0.00122,0.01293,0.03593,454.9,454.9,454.9
6067,6277,230.000,230.000,1,Closed,Line,NO,0.00313,0.02593,0.12021,476.7,476.7,476.7
6067,6287,230.000,230.000,1,Closed,Line,NO,0.00270,0.02739,0.11855,490.7,490.7,490.7
6068,6017,115.000,115.000,1,Closed,Line,NO,0.00427,0.02759,0.00526,221.0,0.0,0.0
6068,6017,115.000,115.000,2,Closed,Line,NO,0.00427,0.02759,0.00526,221.0,0.0,0.0
6068,6017,115.000,115.000,3,Closed,Line,NO,0.00427,0.02759,0.00526,221.0,0.0,0.0
6068,6067,230.000,115.000,1,Closed,Transformer,YES,0.00105,0.04320,0.00000,300.0,0.0,0.0
6068,6067,230.000,115.000,2,Closed,Transformer,YES,0.00105,0.04320,0.00000,300.0,0.0,0.0
6069,6066,500.000,18.000,1,Closed,Transformer,YES,0.00062,0.04430,0.00000,306.2,306.2,306.2
6070,6066,500.000,18.000,1,Closed,Transformer,YES,0.00088,0.08063,0.00000,249.9,249.9,249.9
6071,6066,500.000,18.000,1,Closed,Transformer,YES,0.00133,0.07367,0.00000,211.6,211.6,211.6
6072,6066,500.000,18.000,1,Closed,Transformer,YES,0.00014,0.01622,0.00000,236.3,236.3,236.3
6073,6066,500.000,18.000,1,Closed,Transformer,YES,0.00087,0.07285,0.00000,235.1,235.1,235.1
6074,6066,500.000,18.000,1,Closed,Transformer,YES,0.00036,0.03763,0.00000,207.5,207.5,207.5
6075,6101,500.000,500.000,1,Closed,Line,NO,0.00034,0.00413,0.27429,2020.0,0.0,0.0
6075,7341,500.000,500.000,1,Closed,Line,NO,0.00097,0.01173,0.77933,2411.0,2411.0,2411.0
6075,7341,500.000,500.000,2,Closed,Line,NO,0.00097,0.01173,0.77933,2411.0,2411.0,2411.0
6076,6075,500.000,230.000,1,Closed,Transformer,YES,0.00022,0.01507,0.00000,1058.0,0.0,0.0
6076,6102,230.000,230.000,1,Closed,Line,NO,0.00351,0.02507,0.04571,850.0,0.0,0.0
6077,6076,230.000,115.000,1,Closed,Transformer,YES,0.00070,0.02510,0.00000,203.0,203.0,203.0
6077,6135,115.000,115.000,1,Closed,Line,NO,0.01114,0.04621,0.00784,450.0,0.0,0.0
6077,6311,115.000,115.000,1,Closed,Line,NO,0.01033,0.04605,0.00675,149.0,0.0,0.0
6077,12948,115.000,115.000,1,Closed,Line,NO,0.02198,0.10586,0.01759,264.0,264.0,264.0
6078,6075,500.000,22.000,1,Closed,Transformer,YES,0.00025,0.02311,0.00000,711.2,711.2,711.2
6079,6075,500.000,22.000,1,Closed,Transformer,YES,0.00023,0.01416,0.00000,820.2,820.2,820.2
6080,6075,500.000,22.000,1,Closed,Transformer,YES,0.00057,0.02948,0.00000,530.2,530.2,530.2
6081,6156,115.000,115.000,1,Closed,Line,NO,0.00412,0.01838,0.00270,176.0,176.0,176.0
6082,6081,115.000,13.800,1,Closed,Transformer,YES,0.01224,0.19581,0.00000,41.8,41.8,41.8
6083,6081,115.000,13.800,1,Closed,Transformer,YES,0.00833,0.20830,0.00000,41.5,41.5,41.5
6084,6136,115.000,115.000,1,Closed,Line,NO,0.00536,0.03659,0.00622,221.0,0.0,0.0
6084,6344,115.000,115.000,1,Closed,Line,NO,0.00324,0.01527,0.00605,187.1,187.1,187.1
6084,6353,115.000,115.000,1,Closed,Line,NO,0.00246,0.01093,0.00327,163.8,163.8,163.8
6084,6355,115.000,115.000,1,Closed,Line,NO,0.00317,0.01386,0.00211,221.0,0.0,0.0
6091,6176,115.000,115.000,1,Closed,Line,NO,0.01965,0.04804,0.00629,221.0,0.0,0.0
6092,6096,115.000,115.000,1,Closed,Line,NO,0.01237,0.06501,0.01591,147.3,147.3,147.3
6092,6340,115.000,115.000,1,Closed,Line,NO,0.02123,0.09289,0.01415,221.0,0.0,0.0
6093,6191,115.000,115.000,1,Closed,Line,NO,0.00537,0.02229,0.00378,149.0,0.0,0.0
6094,6037,115.000,115.000,1,Closed,Line,NO,0.00228,0.01555,0.00264,251.0,251.0,251.0
6094,6037,115.000,115.000,2,Closed,Line,NO,0.00228,0.01555,0.00264,251.0,251.0,251.0
6094,6093,115.000,115.000,1,Closed,Line,NO,0.01077,0.02588,0.00351,98.0,0.0,0.0
6094,6352,115.000,115.000,1,Closed,Line,NO,0.00312,0.02171,0.00355,221.0,0.0,0.0
6094,6352,115.000,115.000,2,Closed,Line,NO,0.00312,0.02171,0.00355,221.0,0.0,0.0
6095,6353,115.000,115.000,1,Closed,Line,NO,0.00442,0.03018,0.00514,221.0,0.0,0.0
6095,6353,115.000,115.000,2,Closed,Line,NO,0.00442,0.03018,0.00514,221.0,0.0,0.0
6095,6353,115.000,115.000,3,Closed,Line,NO,0.00395,0.01934,0.00813,128.1,128.1,128.1
6095,6358,115.000,115.000,1,Closed,Line,NO,0.00976,0.04048,0.00687,250.0,0.0,0.0
6096,6202,115.000,115.000,1,Closed,Line,NO,0.01774,0.10129,0.01522,98.0,0.0,0.0
6096,6340,115.000,115.000,1,Closed,Line,NO,0.02271,0.13634,0.01850,98.0,0.0,0.0
6097,6220,115.000,115.000,1,Closed,Line,NO,0.00366,0.02500,0.00425,221.0,0.0,0.0
6097,6220,115.000,115.000,2,Closed,Line,NO,0.00366,0.02500,0.00425,221.0,0.0,0.0
6097,6225,115.000,115.000,1,Closed,Line,NO,0.01044,0.04569,0.00696,149.0,0.0,0.0
6098,6123,115.000,115.000,1,Closed,Line,NO,0.00317,0.02048,0.00391,221.0,0.0,0.0
6098,6123,115.000,115.000,2,Closed,Line,NO,0.00317,0.02048,0.00391,221.0,0.0,0.0
6098,6175,115.000,115.000,1,Closed,Line,NO,0.00399,0.02372,0.00936,131.2,131.2,131.2
6098,6208,115.000,115.000,1,Closed,Line,NO,0.00691,0.01691,0.00221,130.0,0.0,0.0
6098,6289,115.000,115.000,1,Closed,Line,NO,0.00552,0.02415,0.00368,149.0,0.0,0.0
6099,6200,115.000,115.000,1,Closed,Line,NO,0.00140,0.00754,0.00206,101.7,101.7,101.7
6099,6204,115.000,115.000,1,Closed,Line,NO,0.00266,0.01519,0.00228,98.0,0.0,0.0
6099,6225,115.000,115.000,1,Closed,Line,NO,0.00310,0.01769,0.00266,98.0,0.0,0.0
6099,6310,115.000,115.000,1,Closed,Line,NO,0.00667,0.02767,0.00470,149.0,0.0,0.0
6099,6320,115.000,115.000,1,Closed,Line,NO,0.00540,0.02180,0.00318,118.3,118.3,118.3
6100,6128,115.000,115.000,1,Closed,Line,NO,0.01671,0.10034,0.01362,98.0,0.0,0.0
6100,6283,115.000,115.000,1,Closed,Line,NO,0.00566,0.03230,0.00485,98.0,0.0,0.0
6100,6320,115.000,115.000,1,Closed,Line,NO,0.00651,0.03605,0.01322,130.1,130.1,130.1
6100,13126,115.000,115.000,1,Closed,Line,NO,0.01001,0.04127,0.01280,131.5,131.5,131.5
6101,12852,500.000,500.000,1,Closed,Line,NO,0.00020,0.00284,0.46445,2277.2,2277.2,2277.2
6102,6004,230.000,230.000,1,Closed,Line,NO,0.00197,0.02050,0.06986,1400.0,0.0,0.0
6102,6101,500.000,230.000,1,Closed,Transformer,YES,0.00013,0.00850,0.00000,1307.0,0.0,0.0
6103,6102,230.000,115.000,1,Closed,Transformer,YES,0.00102,0.04506,0.00000,439.0,0.0,0.0
6103,6117,115.000,115.000,1,Closed,Line,NO,0.00862,0.06005,0.00982,221.0,0.0,0.0
6103,6117,115.000,115.000,2,Closed,Line,NO,0.00862,0.06005,0.00982,221.0,0.0,0.0
6103,6183,115.000,115.000,1,Closed,Line,NO,0.01177,0.05149,0.00784,149.0,0.0,0.0
6103,12948,115.000,115.000,1,Closed,Line,NO,0.01144,0.05683,0.01952,264.0,264.0,264.0
6104,6101,500.000,13.800,1,Closed,Transformer,YES,0.00379,0.16692,0.00000,63.0,63.0,63.0
6105,6101,500.000,13.800,1,Closed,Transformer,YES,0.00288,0.18977,0.00000,66.3,66.3,66.3
6106,6101,500.000,13.800,1,Closed,Transformer,YES,0.00178,0.14435,0.00000,68.1,68.1,68.1
6107,6033,500.000,500.000,1,Closed,Line,NO,0.00039,0.00803,0.56039,2768.0,0.0,0.0
6107,8082,500.000,500.000,1,Closed,Line,NO,0.00113,0.01368,0.90909,2020.0,0.0,0.0
6108,6034,230.000,230.000,1,Closed,Line,NO,0.00498,0.04865,0.09360,548.0,0.0,0.0
6108,6107,500.000,230.000,1,Closed,Transformer,YES,0.00061,0.04374,0.00000,380.0,0.0,0.0
6108,6192,230.000,230.000,1,Closed,Line,NO,0.00493,0.03524,0.06426,523.0,0.0,0.0
6109,6108,230.000,115.000,1,Closed,Transformer,YES,0.00252,0.03000,0.00000,137.0,0.0,0.0
6112,4023,115.000,115.000,1,Closed,Line,NO,0.04152,0.10149,0.01329,220.0,0.0,0.0
6113,6175,115.000,115.000,1,Closed,Line,NO,0.00078,0.00501,0.00096,221.0,0.0,0.0
6113,6175,115.000,115.000,2,Closed,Line,NO,0.00078,0.00501,0.00096,221.0,0.0,0.0
6113,6175,115.000,115.000,3,Closed,Line,NO,0.00126,0.00582,0.00107,106.5,106.5,106.5
6113,6227,115.000,115.000,1,Closed,Line,NO,0.00182,0.00964,0.00247,129.4,129.4,129.4
6113,6238,115.000,115.000,1,Closed,Line,NO,0.00175,0.00890,0.00525,165.9,165.9,165.9
6113,6345,115.000,115.000,1,Closed,Line,NO,0.00258,0.01129,0.00172,149.0,0.0,0.0
6114,6204,115.000,115.000,1,Closed,Line,NO,0.01029,0.04585,0.00672,149.0,0.0,0.0
6114,6261,115.000,115.000,1,Closed,Line,NO,0.00516,0.03097,0.00420,98.0,0.0,0.0
6115,6191,115.000,115.000,1,Closed,Line,NO,0.00850,0.03718,0.00566,149.0,0.0,0.0
6115,6220,115.000,115.000,1,Closed,Line,NO,0.00150,0.00757,0.00707,117.2,117.2,117.2
6115,6225,115.000,115.000,1,Closed,Line,NO,0.00950,0.05707,0.00774,98.0,0.0,0.0
6115,6250,115.000,115.000,1,Closed,Line,NO,0.00313,0.01394,0.00204,149.0,0.0,0.0
6116,6095,115.000,115.000,1,Closed,Line,NO,0.02712,0.06628,0.00868,98.0,0.0,0.0
6118,6021,500.000,500.000,1,Closed,Line,NO,0.00013,0.00161,0.10699,2020.0,0.0,0.0
6118,6342,500.000,500.000,1,Closed,Line,NO,0.00009,0.00182,0.12727,2768.0,0.0,0.0
6118,6349,500.000,500.000,1,Closed,Line,NO,0.00009,0.00182,0.12727,2768.0,0.0,0.0
6119,6118,500.000,230.000,1,Closed,Transformer,YES,0.00021,0.01219,0.00000,1133.0,0.0,0.0
6119,6354,230.000,230.000,1,Closed,Line,NO,0.00095,0.00925,0.01779,548.0,0.0,0.0
6119,6354,230.000,230.000,2,Closed,Line,NO,0.00096,0.00940,0.01822,421.9,421.9,421.9
6120,6023,115.000,115.000,1,Closed,Line,NO,0.00776,0.03392,0.00517,221.0,0.0,0.0
