Gen
Number of Bus,Sub Num of Bus,AVR,Name of Bus,ID,Min Mvar,Set Volt,Gen Mvar,Max Mvar,Status,Longitude of Bus,Latitude of Bus,Fuel Cost,IOD,IOC,IOB,Gen MW,Min MW,Max MW,AGC,Part. Factor,Fuel Type,"Ramp Rate Up, MW/Minute","Ramp Rate Down, MW/Minute"
13355,1497,YES,POINT COMFORT 3 1,1,-4.8000,1.0400,-2.5603,21.9000,Closed,-96.542610,28.645543,1.000,0.000,0.005,4.629,43.0000,20.0000,43.0000,YES,43.0000,NG (Natural Gas),0.000,-100.000
7169,998,YES,HOUSTON 5 10,56,-6.2000,1.0400,11.5127,28.5000,Closed,-95.528710,29.928324,1.000,0.000,0.004,4.646,56.0000,38.0000,56.0000,YES,56.0000,NG (Natural Gas),0.000,-100.000
7168,998,YES,HOUSTON 5 9,55,-6.2000,1.0400,28.5000,28.5000,Closed,-95.528710,29.928792,1.000,0.000,0.004,4.646,56.0000,42.0000,56.0000,YES,56.0000,NG (Natural Gas),0.000,-100.000
5166,482,YES,DENTON 1 2,4,-6.8000,1.0400,0.0000,31.0000,Open,-97.104210,33.194224,1.000,0.000,0.005,4.653,0.0000,10.0000,61.0000,YES,61.0000,NG (Natural Gas),0.000,-100.000
7167,998,YES,HOUSTON 5 8,54,-6.2000,1.0400,10.4730,28.5000,Closed,-95.528710,29.929260,1.000,0.000,0.005,4.646,56.0000,48.0000,56.0000,YES,56.0000,NG (Natural Gas),0.000,-100.000
12862,1114,YES,ROSHARON 500,1,-5.0000,1.0400,22.7000,22.7000,Closed,-95.433448,29.363187,1.000,0.000,0.003,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12861,1314,YES,ANGLETON 1 500,6,-5.0000,1.0400,13.6577,22.7000,Closed,-95.426436,29.224596,1.000,0.000,0.003,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
7166,998,YES,HOUSTON 5 7,53,-6.2000,1.0400,9.0804,28.5000,Closed,-95.528710,29.929728,1.000,0.000,0.003,4.646,56.0000,42.0000,56.0000,YES,56.0000,NG (Natural Gas),0.000,-100.000
12861,1314,YES,ANGLETON 1 500,5,-5.0000,1.0400,13.6577,22.7000,Closed,-95.426436,29.224596,1.000,0.000,0.005,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12861,1314,YES,ANGLETON 1 500,4,-5.0000,1.0400,13.6577,22.7000,Closed,-95.426436,29.224596,1.000,0.000,0.003,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
7165,998,YES,HOUSTON 5 6,52,-6.2000,1.0400,8.1786,28.5000,Closed,-95.528710,29.930196,1.000,0.000,0.004,4.646,56.0000,38.0000,56.0000,YES,56.0000,NG (Natural Gas),0.000,-100.000
12861,1314,YES,ANGLETON 1 500,3,-5.0000,1.0400,13.6577,22.7000,Closed,-95.426436,29.224596,1.000,0.000,0.004,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12861,1314,YES,ANGLETON 1 500,2,-5.0000,1.0400,13.6577,22.7000,Closed,-95.426436,29.224596,1.000,0.000,0.003,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
7164,998,YES,HOUSTON 5 5,51,-6.2000,1.0400,25.4531,28.5000,Closed,-95.528710,29.930664,1.000,0.000,0.004,4.646,56.0000,40.0000,56.0000,YES,56.0000,NG (Natural Gas),0.000,-100.000
12861,1314,YES,ANGLETON 1 500,1,-5.0000,1.0400,13.6577,22.7000,Closed,-95.426436,29.224596,1.000,0.000,0.004,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12862,1114,YES,ROSHARON 500,2,-5.0000,1.0400,22.7000,22.7000,Closed,-95.433448,29.363187,1.000,0.000,0.003,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12862,1114,YES,ROSHARON 500,3,-5.0000,1.0400,22.7000,22.7000,Closed,-95.433448,29.363187,1.000,0.000,0.004,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12862,1114,YES,ROSHARON 500,4,-5.0000,1.0400,22.7000,22.7000,Closed,-95.433448,29.363187,1.000,0.000,0.003,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12862,1114,YES,ROSHARON 500,5,-5.0000,1.0400,22.7000,22.7000,Closed,-95.433448,29.363187,1.000,0.000,0.003,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12862,1114,YES,ROSHARON 500,6,-5.0000,1.0400,22.7000,22.7000,Closed,-95.433448,29.363187,1.000,0.000,0.004,4.631,44.6000,22.5000,44.6000,YES,44.6000,NG (Natural Gas),0.000,-100.000
12864,687,YES,CLEBURNE 1 3,1,-18.1000,1.0400,0.0000,83.0000,Open,-97.405910,32.396550,1.000,0.000,0.007,4.790,0.0000,100.0000,163.0000,YES,163.0000,NG (Natural Gas),0.000,-100.000
7163,998,YES,HOUSTON 5 4,4,-12.2000,1.0400,0.0000,56.0000,Open,-95.528710,29.931132,1.000,0.000,0.005,4.719,0.0000,27.0000,110.0000,YES,110.0000,NG (Natural Gas),0.000,-100.000
7162,998,YES,HOUSTON 5 3,3,-12.2000,1.0400,0.0000,56.0000,Open,-95.528710,29.931600,1.000,0.000,0.005,4.719,0.0000,27.0000,110.0000,YES,110.0000,NG (Natural Gas),0.000,-100.000
12870,1141,YES,LA PORTE 3,1,-7.7000,1.0400,0.0000,35.1000,Open,-95.083360,29.727062,1.000,0.000,0.003,4.664,0.0000,55.0000,69.0000,YES,69.0000,NG (Natural Gas),0.000,-100.000
12871,1141,YES,LA PORTE 4,1,-7.3000,1.0400,0.0000,33.6000,Open,-95.083360,29.726594,1.000,0.000,0.004,4.660,0.0000,52.0000,66.0000,YES,66.0000,NG (Natural Gas),0.000,-100.000
5089,414,YES,CLIFTON 1 1,1,-23.1000,1.0400,0.0000,105.9000,Open,-97.342040,31.844416,1.000,0.000,0.006,4.850,0.0000,65.0000,208.0000,YES,208.0000,NG (Natural Gas),0.000,-100.000
12873,1141,YES,LA PORTE 6,ST,-6.9000,1.0400,0.0000,31.6000,Open,-95.083360,29.725656,1.000,0.000,0.004,4.654,0.0000,25.0000,62.0000,YES,62.0000,NG (Natural Gas),0.000,-100.000
12850,1133,YES,POINT COMFORT 1 4,1,-15.9000,1.0400,0.0000,72.8000,Open,-96.520282,28.639852,1.000,0.000,0.006,4.763,0.0000,43.0000,143.1000,YES,143.1000,NG (Natural Gas),0.000,-100.000
7159,998,YES,HOUSTON 5 0,8,-6.0000,1.0400,7.1000,7.1000,Closed,-95.527900,29.934525,1.000,0.000,0.003,4.590,14.0000,5.0000,14.0000,YES,14.0000,NG (Natural Gas),0.000,-100.000
12849,1133,YES,POINT COMFORT 1 3,1,-15.9000,1.0400,0.0000,72.8000,Open,-96.520282,28.641116,1.000,0.000,0.006,4.763,0.0000,43.0000,143.1000,YES,143.1000,NG (Natural Gas),0.000,-100.000
7159,998,YES,HOUSTON 5 0,44,-6.0000,1.0400,27.5000,27.5000,Closed,-95.527900,29.934525,1.000,0.000,0.004,4.644,54.0000,53.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
7159,998,YES,HOUSTON 5 0,43,-6.0000,1.0400,27.5000,27.5000,Closed,-95.527900,29.934525,1.000,0.000,0.003,4.644,54.0000,53.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
7159,998,YES,HOUSTON 5 0,42,-6.0000,1.0400,27.5000,27.5000,Closed,-95.527900,29.934525,1.000,0.000,0.003,4.644,54.0000,53.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
7159,998,YES,HOUSTON 5 0,41,-6.0000,1.0400,27.5000,27.5000,Closed,-95.527900,29.934525,1.000,0.000,0.005,4.644,54.0000,53.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
5058,395,YES,GRAHAM 3,1,-26.5000,1.0400,0.0000,121.7000,Open,-98.609810,33.130217,1.000,0.000,0.007,4.891,0.0000,46.0000,239.0000,YES,239.0000,NG (Natural Gas),0.000,-100.000
7159,998,YES,HOUSTON 5 0,34,-6.0000,1.0400,27.5000,27.5000,Closed,-95.527900,29.934525,1.000,0.000,0.005,4.644,54.0000,53.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
7159,998,YES,HOUSTON 5 0,33,-6.0000,1.0400,27.5000,27.5000,Closed,-95.527900,29.934525,1.000,0.000,0.004,4.644,54.0000,53.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
7159,998,YES,HOUSTON 5 0,32,-1.6000,1.0400,27.5000,27.5000,Closed,-95.527900,29.934525,1.000,0.000,0.004,4.644,54.0000,53.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
5057,395,YES,GRAHAM 2,2,-43.3000,1.0400,0.0000,198.5000,Open,-98.609810,33.130669,1.000,0.000,0.007,5.094,0.0000,26.0000,390.0000,YES,390.0000,NG (Natural Gas),0.000,-100.000
7144,986,YES,HOUSTON 14 0,1,-3.9000,1.0400,17.8000,17.8000,Closed,-95.253350,29.697162,1.000,0.000,0.003,4.618,35.0000,8.0000,35.0000,YES,35.0000,NG (Natural Gas),0.000,-100.000
7224,1027,YES,HOUSTON 43 0,1,-5.5000,1.0400,0.0000,25.4000,Open,-95.396967,29.702516,1.000,0.000,0.004,4.638,0.0000,0.0000,50.0000,YES,50.0000,NG (Natural Gas),0.000,-100.000
12806,1300,YES,GOLDSMITH 1 4,1,-16.6000,1.0400,70.0214,76.3000,Closed,-102.583666,32.063561,1.000,0.000,0.005,4.772,120.0000,75.0000,150.0000,YES,150.0000,NG (Natural Gas),0.000,-100.000
7137,984,YES,LAPORTE 7,1,-3.2000,1.0400,3.5575,14.8000,Closed,-95.007758,29.754788,1.000,0.000,0.004,4.610,29.0000,25.0000,29.0000,YES,29.0000,NG (Natural Gas),0.000,-100.000
12805,1300,YES,GOLDSMITH 1 3,1,-16.6000,1.0400,36.7304,76.3000,Closed,-102.583666,32.064019,1.000,0.000,0.005,4.772,135.0000,75.0000,150.0000,YES,150.0000,NG (Natural Gas),0.000,-100.000
7136,984,YES,LAPORTE 6,1,-3.2000,1.0400,13.4668,14.8000,Closed,-95.007758,29.755256,1.000,0.000,0.004,4.610,29.0000,25.0000,29.0000,YES,29.0000,NG (Natural Gas),0.000,-100.000
7135,984,YES,LAPORTE 5,1,-3.2000,1.0400,4.2172,14.8000,Closed,-95.007758,29.755725,1.000,0.000,0.004,4.610,29.0000,25.0000,29.0000,YES,29.0000,NG (Natural Gas),0.000,-100.000
5049,392,YES,GREENVILLE 1 0,2,-2.0000,1.0400,0.0000,9.2000,Open,-96.123700,33.169796,1.000,0.000,0.003,4.595,0.0000,10.0000,18.0000,YES,18.0000,NG (Natural Gas),0.000,-100.000
7134,984,YES,LAPORTE 4,1,-8.7000,1.0400,0.0000,39.7000,Open,-95.007758,29.756194,1.000,0.000,0.005,4.676,0.0000,50.0000,78.0000,YES,78.0000,NG (Natural Gas),0.000,-100.000
7133,984,YES,LAPORTE 3,1,-15.5000,1.0400,16.2658,71.3000,Closed,-95.007758,29.756663,1.000,0.000,0.005,4.759,140.0000,80.0000,140.0000,YES,140.0000,NG (Natural Gas),0.000,-100.000
7112,973,YES,DEER PARK 8,1,-20.2000,1.0400,0.0000,92.6000,Open,-95.132618,29.708607,1.000,0.000,0.006,4.815,0.0000,102.0000,182.0000,YES,182.0000,NG (Natural Gas),0.000,-100.000
6277,870,YES,KYLE 0,G1,-2.0000,1.0400,9.4000,9.4000,Closed,-97.805380,29.874064,1.000,0.000,0.004,4.596,18.4000,0.0000,18.4000,YES,18.4000,NG (Natural Gas),0.000,-100.000
7111,973,YES,DEER PARK 7,1,-20.2000,1.0400,0.0000,92.6000,Open,-95.132618,29.709076,1.000,0.000,0.007,4.815,0.0000,102.0000,182.0000,YES,182.0000,NG (Natural Gas),0.000,-100.000
7110,973,YES,DEER PARK 6,1,-20.2000,1.0400,0.0000,92.6000,Open,-95.132618,29.709545,1.000,0.000,0.007,4.815,0.0000,102.0000,182.0000,YES,182.0000,NG (Natural Gas),0.000,-100.000
1063,40,YES,BIG SPRING 6 2,1,-7.9000,1.0400,15.2755,36.1000,Closed,-101.420946,32.257044,1.000,0.000,0.005,4.666,71.0000,45.0000,71.0000,YES,71.0000,NG (Natural Gas),0.000,-100.000
7109,973,YES,DEER PARK 5,1,-20.2000,1.0400,0.0000,92.6000,Open,-95.132618,29.710014,1.000,0.000,0.007,4.815,0.0000,102.0000,182.0000,YES,182.0000,NG (Natural Gas),0.000,-100.000
7108,973,YES,DEER PARK 4,1,-20.2000,1.0400,0.0000,92.6000,Open,-95.132618,29.710483,1.000,0.000,0.006,4.815,0.0000,102.0000,182.0000,YES,182.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,9,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.004,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
7107,973,YES,DEER PARK 3,1,-31.3000,1.0400,0.0000,143.5000,Open,-95.132618,29.710952,1.000,0.000,0.008,4.949,0.0000,40.0000,282.0000,YES,282.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,8,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.002,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
12761,932,YES,BACLIFF 500,6,-6.0000,1.0400,12.1297,27.5000,Closed,-94.983210,29.491390,1.000,0.000,0.003,4.644,54.0000,54.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
12933,955,YES,HOUSTON 10 3,1,-8.7000,1.0400,0.0000,39.7000,Open,-95.128316,29.718378,1.000,0.000,0.004,4.676,0.0000,40.0000,78.0000,YES,78.0000,NG (Natural Gas),0.000,-100.000
12761,932,YES,BACLIFF 500,5,-6.0000,1.0400,12.1297,27.5000,Closed,-94.983210,29.491390,1.000,0.000,0.003,4.644,54.0000,54.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
12761,932,YES,BACLIFF 500,4,-6.0000,1.0400,12.1297,27.5000,Closed,-94.983210,29.491390,1.000,0.000,0.004,4.644,54.0000,54.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
12761,932,YES,BACLIFF 500,3,-6.0000,1.0400,12.1297,27.5000,Closed,-94.983210,29.491390,1.000,0.000,0.004,4.644,54.0000,54.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
12761,932,YES,BACLIFF 500,2,-6.0000,1.0400,12.1297,27.5000,Closed,-94.983210,29.491390,1.000,0.000,0.003,4.644,54.0000,54.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,7,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.003,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
12761,932,YES,BACLIFF 500,1,-6.0000,1.0400,12.1297,27.5000,Closed,-94.983210,29.491390,1.000,0.000,0.004,4.644,54.0000,54.0000,54.0000,YES,54.0000,NG (Natural Gas),0.000,-100.000
12760,1129,YES,HOUSTON 6 3,83,-6.8000,1.0400,0.0000,31.0000,Open,-95.217539,29.818336,1.000,0.000,0.004,4.653,0.0000,30.0000,61.0000,YES,61.0000,NG (Natural Gas),0.000,-100.000
7080,956,YES,BAYTOWN 2 4,1,-82.7000,1.0400,0.0000,379.2000,Open,-94.923710,29.747070,1.000,0.000,0.007,5.569,0.0000,65.0000,745.0000,YES,745.0000,NG (Natural Gas),0.000,-100.000
7079,956,YES,BAYTOWN 2 3,2,-83.1000,1.0400,0.0000,381.2000,Open,-94.923710,29.747539,1.000,0.000,0.008,5.575,0.0000,65.0000,749.0000,YES,749.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,6,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.003,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,5,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.003,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
12743,1060,YES,CHANNELVIEW 2 500,8,-4.9000,1.0400,22.7000,22.7000,Closed,-95.014778,29.847435,1.000,0.000,0.004,4.631,44.5000,0.0000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
7066,948,YES,POINT COMFORT 2 8,1,-8.0000,1.0400,0.0000,36.6000,Open,-96.536660,28.678752,1.000,0.000,0.004,4.668,0.0000,63.0000,72.0000,YES,72.0000,NG (Natural Gas),0.000,-100.000
7324,1093,YES,FREEPORT 1 4,1,-8.1000,1.0400,0.0000,37.2000,Open,-95.336960,28.974846,1.000,0.000,0.003,4.669,0.0000,70.0000,73.0000,YES,73.0000,NG (Natural Gas),0.000,-100.000
12743,1060,YES,CHANNELVIEW 2 500,7,-4.9000,1.0400,22.7000,22.7000,Closed,-95.014778,29.847435,1.000,0.000,0.004,4.631,44.5000,0.0000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
12743,1060,YES,CHANNELVIEW 2 500,6,-4.9000,1.0400,22.7000,22.7000,Closed,-95.014778,29.847435,1.000,0.000,0.005,4.631,44.5000,0.0000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
7065,948,YES,POINT COMFORT 2 7,1,-8.0000,1.0400,0.0000,36.6000,Open,-96.536660,28.680015,1.000,0.000,0.004,4.668,0.0000,60.0000,72.0000,YES,72.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,4,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.004,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
12743,1060,YES,CHANNELVIEW 2 500,5,-4.9000,1.0400,22.7000,22.7000,Closed,-95.014778,29.847435,1.000,0.000,0.004,4.631,44.5000,0.0000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
12961,1243,YES,TRINIDAD 1 3,6,-26.1000,1.0400,13.4876,119.6000,Closed,-96.099387,32.121661,1.000,0.000,0.007,4.886,87.0000,50.0000,235.0000,YES,235.0000,NG (Natural Gas),0.000,-100.000
12743,1060,YES,CHANNELVIEW 2 500,4,-4.9000,1.0400,22.7000,22.7000,Closed,-95.014778,29.847435,1.000,0.000,0.004,4.631,44.5000,0.0000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
7064,948,YES,POINT COMFORT 2 6,1,-8.0000,1.0400,0.0000,36.6000,Open,-96.536660,28.681278,1.000,0.000,0.003,4.668,0.0000,60.0000,72.0000,YES,72.0000,NG (Natural Gas),0.000,-100.000
12743,1060,YES,CHANNELVIEW 2 500,3,-4.9000,1.0400,22.7000,22.7000,Closed,-95.014778,29.847435,1.000,0.000,0.003,4.631,44.5000,0.0000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
12743,1060,YES,CHANNELVIEW 2 500,2,-4.9000,1.0400,22.7000,22.7000,Closed,-95.014778,29.847435,1.000,0.000,0.004,4.631,44.5000,0.0000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
7063,948,YES,POINT COMFORT 2 5,1,-8.0000,1.0400,0.0000,36.6000,Open,-96.536660,28.682541,1.000,0.000,0.005,4.668,0.0000,60.0000,72.0000,YES,72.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,3,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.004,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
1062,40,YES,BIG SPRING 6 1,1,-7.9000,1.0400,15.3613,36.1000,Closed,-101.420946,32.258262,1.000,0.000,0.004,4.666,71.0000,45.0000,71.0000,YES,71.0000,NG (Natural Gas),0.000,-100.000
12743,1060,YES,CHANNELVIEW 2 500,1,-4.9000,1.0400,22.7000,22.7000,Closed,-95.014778,29.847435,1.000,0.000,0.004,4.631,44.5000,0.0000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
12742,1078,YES,HOUSTON 50 500,8,-4.9000,1.0400,22.7000,22.7000,Closed,-95.450070,29.644421,1.000,0.000,0.004,4.631,44.5000,22.5000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
7062,948,YES,POINT COMFORT 2 4,1,-10.8000,1.0400,0.0000,49.4000,Open,-96.536660,28.683805,1.000,0.000,0.005,4.701,0.0000,60.0000,97.0000,YES,97.0000,NG (Natural Gas),0.000,-100.000
12742,1078,YES,HOUSTON 50 500,7,-4.9000,1.0400,22.7000,22.7000,Closed,-95.450070,29.644421,1.000,0.000,0.003,4.631,44.5000,22.5000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
12742,1078,YES,HOUSTON 50 500,6,-4.9000,1.0400,22.7000,22.7000,Closed,-95.450070,29.644421,1.000,0.000,0.003,4.631,44.5000,22.5000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
7061,948,YES,POINT COMFORT 2 3,1,-10.8000,1.0400,0.0000,49.4000,Open,-96.536660,28.685068,1.000,0.000,0.004,4.701,0.0000,60.0000,97.0000,YES,97.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,2,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.004,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
12742,1078,YES,HOUSTON 50 500,5,-4.9000,1.0400,22.7000,22.7000,Closed,-95.450070,29.644421,1.000,0.000,0.005,4.631,44.5000,22.5000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
12742,1078,YES,HOUSTON 50 500,4,-4.9000,1.0400,22.7000,22.7000,Closed,-95.450070,29.644421,1.000,0.000,0.004,4.631,44.5000,22.5000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
7058,948,YES,POINT COMFORT 2 0,5,-3.2000,1.0400,14.5000,14.5000,Closed,-96.534500,28.689174,1.000,0.000,0.003,4.609,28.5000,14.0000,28.5000,YES,28.5000,NG (Natural Gas),0.000,-100.000
7355,1105,YES,THOMPSONS 9,1,-18.8000,1.0400,39.0975,86.0000,Closed,-95.622010,29.477512,1.000,0.000,0.007,4.798,85.6000,30.0000,169.0000,YES,169.0000,NG (Natural Gas),0.000,-100.000
12742,1078,YES,HOUSTON 50 500,3,-4.9000,1.0400,22.7000,22.7000,Closed,-95.450070,29.644421,1.000,0.000,0.003,4.631,44.5000,22.5000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
12742,1078,YES,HOUSTON 50 500,2,-4.9000,1.0400,22.7000,22.7000,Closed,-95.450070,29.644421,1.000,0.000,0.003,4.631,44.5000,22.5000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
7058,948,YES,POINT COMFORT 2 0,4,-3.6000,1.0400,16.3000,16.3000,Closed,-96.534500,28.689174,1.000,0.000,0.004,4.614,32.0000,20.0000,32.0000,YES,32.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,12,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.003,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
12995,1352,YES,FREEPORT 4 3,1,-18.8000,1.0400,0.0000,86.2000,Open,-95.393977,28.964511,1.000,0.000,0.006,4.798,0.0000,110.0000,169.4000,YES,169.4000,NG (Natural Gas),0.000,-100.000
12742,1078,YES,HOUSTON 50 500,1,-4.9000,1.0400,22.7000,22.7000,Closed,-95.450070,29.644421,1.000,0.000,0.004,4.631,44.5000,22.5000,44.5000,YES,44.5000,NG (Natural Gas),0.000,-100.000
12998,40,YES,BIG SPRING 6 5,1,-7.8000,1.0400,17.1367,35.6000,Closed,-101.420946,32.255826,1.000,0.000,0.005,4.665,70.0000,40.0000,70.0000,YES,70.0000,NG (Natural Gas),0.000,-100.000
12741,299,YES,INGLESIDE 5,1,-9.4000,1.0400,11.0858,43.3000,Closed,-97.256977,27.878789,1.000,0.000,0.004,4.685,85.0000,5.0000,85.0000,YES,85.0000,NG (Natural Gas),0.000,-100.000
7371,1110,YES,CHANNELVIEW 1 5,1,-17.8000,1.0400,0.0000,81.4000,Open,-95.119854,29.833556,1.000,0.000,0.007,4.786,0.0000,120.0000,160.0000,YES,160.0000,NG (Natural Gas),0.000,-100.000
7058,948,YES,POINT COMFORT 2 0,3,-4.2000,1.0400,0.0000,19.3000,Open,-96.534500,28.689174,1.000,0.000,0.004,4.622,0.0000,10.0000,38.0000,YES,38.0000,NG (Natural Gas),0.000,-100.000
12740,299,YES,INGLESIDE 4,1,-15.5000,1.0400,11.8039,71.3000,Closed,-97.256977,27.880062,1.000,0.000,0.005,4.759,140.0000,90.0000,140.0000,YES,140.0000,NG (Natural Gas),0.000,-100.000
12739,299,YES,INGLESIDE 3,1,-15.7000,1.0400,0.0000,71.8000,Open,-97.256977,27.881335,1.000,0.000,0.006,4.760,0.0000,90.0000,141.0000,YES,141.0000,NG (Natural Gas),0.000,-100.000
7058,948,YES,POINT COMFORT 2 0,2,-5.3000,1.0400,0.0000,24.1000,Open,-96.534500,28.689174,1.000,0.000,0.004,4.635,0.0000,14.0000,47.3000,YES,47.3000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,11,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.003,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
7058,948,YES,POINT COMFORT 2 0,1,-6.4000,1.0400,29.5000,29.5000,Closed,-96.534500,28.689174,1.000,0.000,0.004,4.649,58.0000,10.0000,58.0000,YES,58.0000,NG (Natural Gas),0.000,-100.000
12732,559,YES,LAVON 6,4,-8.3000,1.0400,0.0000,38.2000,Open,-96.450591,33.065227,1.000,0.000,0.005,4.672,0.0000,55.0000,75.0000,YES,75.0000,NG (Natural Gas),0.000,-100.000
7400,1129,YES,HOUSTON 6 0,73,-6.3000,1.0400,29.0000,29.0000,Closed,-95.216729,29.821264,1.000,0.000,0.004,4.648,57.0000,30.0000,57.0000,YES,57.0000,NG (Natural Gas),0.000,-100.000
13016,1250,YES,BRYAN 1 3,1,-12.2000,1.0400,15.1035,56.0000,Closed,-96.455760,30.716439,1.000,0.000,0.005,4.719,110.0000,12.0000,110.0000,YES,110.0000,NG (Natural Gas),0.000,-100.000
7054,945,YES,HOUSTON 11 0,2,-4.8000,1.0400,21.9000,21.9000,Closed,-95.109995,29.876035,1.000,0.000,0.004,4.629,43.0000,20.0000,43.0000,YES,43.0000,NG (Natural Gas),0.000,-100.000
5012,371,YES,DENTON 5 0,10,-2.1000,1.0400,9.6000,9.6000,Closed,-97.208342,33.213965,1.000,0.000,0.004,4.596,18.8000,3.8000,18.8000,YES,18.8000,NG (Natural Gas),0.000,-100.000
13377,1509,YES,LUBOCK 1 1,7,-4.2000,1.0400,-4.2000,9.2000,Closed,-101.837200,33.601501,1.000,0.000,0.004,4.595,18.0000,10.0000,18.0000,YES,18.0000,NG (Natural Gas),0.000,-100.000
